quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,message_id,status,audio_text,audio_file_id
md_011,2026-02-12T11:11:00Z,,A: Wir gehen heute nach dem Kurs zusammen essen. Hast du Lust? B: ___,"Geradeaus bis zur zweiten Ampel, dann links.",Klingt super. Wo treffen wir uns?,Die Sitzung dauert ungefähr vierzig Minuten.,Die Rechnung schicke ich Ihnen morgen per E-Mail.,1,Klingt super. Wo treffen wir uns?,Im Einladungsdialog ist eine interessierte Zusage die natürlichste Reaktion.,a2_freizeit_11_wir_gehen_heute_nach_dem_kurs_zusammen_essen_hast_du_lust,A2,Freizeit & Freunde,,ready,,
md_012,2026-02-12T11:12:00Z,,A: Samstag besuchen wir den Flohmarkt am Rathaus. Kommst du mit? B: ___,Meine Kundennummer beginnt mit 47.,Die Sitzung dauert ungefähr vierzig Minuten.,Der Drucker funktioniert heute leider nicht.,Sehr gern! Soll ich etwas mitbringen?,3,Sehr gern! Soll ich etwas mitbringen?,Die richtige Antwort zeigt Zustimmung und hält das Gespräch aktiv am Laufen.,a2_freizeit_12_samstag_besuchen_wir_den_flohmarkt_am_rathaus_kommst_du_mit,A2,Freizeit & Freunde,,ready,,
md_013,2026-02-12T11:13:00Z,,A: Heute Abend schauen wir den Sonnenuntergang am Fluss. Bist du dabei? B: ___,Im Kühlschrank ist nur noch Wasser.,"Ja, gern! Um wie viel Uhr genau?",Meine Kundennummer beginnt mit 47.,Die Sitzung dauert ungefähr vierzig Minuten.,1,"Ja, gern! Um wie viel Uhr genau?","Hier passt eine positive Zusage mit Rückfrage, weil A eine Einladung ausspricht.",a2_freizeit_13_heute_abend_schauen_wir_den_sonnenuntergang_am_fluss_bist_du_dabei,A2,Freizeit & Freunde,,ready,,
md_014,2026-02-12T11:14:00Z,,A: Wir planen einen Filmabend mit Popcorn. Kommst du vorbei? B: ___,"Geradeaus bis zur zweiten Ampel, dann links.",Klingt super. Wo treffen wir uns?,Der Drucker funktioniert heute leider nicht.,Meine Kundennummer beginnt mit 47.,1,Klingt super. Wo treffen wir uns?,Im Einladungsdialog ist eine interessierte Zusage die natürlichste Reaktion.,a2_freizeit_14_wir_planen_einen_filmabend_mit_popcorn_kommst_du_vorbei,A2,Freizeit & Freunde,,ready,,
md_015,2026-02-12T11:15:00Z,,A: Morgen wollen wir zusammen joggen. Hast du Zeit? B: ___,Die Sitzung dauert ungefähr vierzig Minuten.,Sehr gern! Soll ich etwas mitbringen?,Im Kühlschrank ist nur noch Wasser.,Ich habe meinen Ausweis gestern im Büro vergessen.,1,Sehr gern! Soll ich etwas mitbringen?,Die richtige Antwort zeigt Zustimmung und hält das Gespräch aktiv am Laufen.,a2_freizeit_15_morgen_wollen_wir_zusammen_joggen_hast_du_zeit,A2,Freizeit & Freunde,,ready,,
md_016,2026-02-12T11:16:00Z,,A: Nächste Woche gehen wir ins Museum. Möchtest du mitkommen? B: ___,Der Drucker funktioniert heute leider nicht.,"Ja, gern! Um wie viel Uhr genau?","Geradeaus bis zur zweiten Ampel, dann links.",Meine Kundennummer beginnt mit 47.,1,"Ja, gern! Um wie viel Uhr genau?","Hier passt eine positive Zusage mit Rückfrage, weil A eine Einladung ausspricht.",a2_freizeit_16_naechste_woche_gehen_wir_ins_museum_moechtest_du_mitkommen,A2,Freizeit & Freunde,,ready,,
md_017,2026-02-12T11:17:00Z,,A: Heute machen wir eine kleine Foto-Tour durch die Altstadt. Kommst du? B: ___,Klingt super. Wo treffen wir uns?,Im Kühlschrank ist nur noch Wasser.,Die Sitzung dauert ungefähr vierzig Minuten.,Meine Kundennummer beginnt mit 47.,0,Klingt super. Wo treffen wir uns?,Im Einladungsdialog ist eine interessierte Zusage die natürlichste Reaktion.,a2_freizeit_17_heute_machen_wir_eine_kleine_foto_tour_durch_die_altstadt_kommst_du,A2,Freizeit & Freunde,,ready,,
md_018,2026-02-12T11:18:00Z,,A: Am Sonntag grillen wir im Garten. Bist du dabei? B: ___,Im Kühlschrank ist nur noch Wasser.,Ich habe meinen Ausweis gestern im Büro vergessen.,Der Drucker funktioniert heute leider nicht.,Sehr gern! Soll ich etwas mitbringen?,3,Sehr gern! Soll ich etwas mitbringen?,Die richtige Antwort zeigt Zustimmung und hält das Gespräch aktiv am Laufen.,a2_freizeit_18_am_sonntag_grillen_wir_im_garten_bist_du_dabei,A2,Freizeit & Freunde,,ready,,
md_019,2026-02-12T11:19:00Z,,A: Wir treffen uns später zum Karaoke. Hast du Lust? B: ___,"Ja, gern! Um wie viel Uhr genau?",Der Drucker funktioniert heute leider nicht.,Im Kühlschrank ist nur noch Wasser.,Ich habe meinen Ausweis gestern im Büro vergessen.,0,"Ja, gern! Um wie viel Uhr genau?","Hier passt eine positive Zusage mit Rückfrage, weil A eine Einladung ausspricht.",a2_freizeit_19_wir_treffen_uns_spaeter_zum_karaoke_hast_du_lust,A2,Freizeit & Freunde,,ready,,
md_020,2026-02-12T11:20:00Z,,A: Morgen besuchen wir den Nachtmarkt. Kommst du mit? B: ___,"Geradeaus bis zur zweiten Ampel, dann links.",Die Sitzung dauert ungefähr vierzig Minuten.,Der Drucker funktioniert heute leider nicht.,Klingt super. Wo treffen wir uns?,3,Klingt super. Wo treffen wir uns?,Im Einladungsdialog ist eine interessierte Zusage die natürlichste Reaktion.,a2_freizeit_20_morgen_besuchen_wir_den_nachtmarkt_kommst_du_mit,A2,Freizeit & Freunde,,ready,,
md_021,2026-02-12T11:21:00Z,,A: Nachher spielen wir Volleyball im Park. Bist du dabei? B: ___,"Geradeaus bis zur zweiten Ampel, dann links.",Die Sitzung dauert ungefähr vierzig Minuten.,Sehr gern! Soll ich etwas mitbringen?,Die Rechnung schicke ich Ihnen morgen per E-Mail.,2,Sehr gern! Soll ich etwas mitbringen?,Die richtige Antwort zeigt Zustimmung und hält das Gespräch aktiv am Laufen.,a2_freizeit_21_nachher_spielen_wir_volleyball_im_park_bist_du_dabei,A2,Freizeit & Freunde,,ready,,
md_022,2026-02-12T11:22:00Z,,"A: Kannst du mir kurz helfen, die schwere Kiste in den Keller zu tragen? B: ___","Danke für die Einladung, vielleicht ein anderes Mal.","Klar, ich helfe dir sofort.",Das Museum öffnet erst um zehn Uhr.,Heute Abend regnet es wahrscheinlich stark.,1,"Klar, ich helfe dir sofort.","Hier passt eine unterstützende Antwort, weil A konkret um Hilfe bittet.",a2_hilfe_1_kannst_du_mir_kurz_helfen_die_schwere_kiste_in_den_keller_zu_tragen,A2,Alltag & Hilfe,,ready,,
md_023,2026-02-12T11:23:00Z,,"A: Kannst du mir bitte helfen, die Einkaufstaschen bis zur Haustür zu bringen? B: ___",Ich suche noch mein Ladekabel.,Heute Abend regnet es wahrscheinlich stark.,Meine Schwester wohnt seit zwei Jahren in Wien.,"Natürlich, machen wir das zusammen.",3,"Natürlich, machen wir das zusammen.",Im Hilfekontext reagiert man passend mit Zusage und nächstem Schritt.,a2_hilfe_2_kannst_du_mir_bitte_helfen_die_einkaufstaschen_bis_zur_haustuer_zu_bri,A2,Alltag & Hilfe,,ready,,
md_024,2026-02-12T11:24:00Z,,"A: Kannst du mir helfen, das Formular auf Deutsch auszufüllen? B: ___",Ich hätte gern einen Kaffee ohne Zucker.,Das Museum öffnet erst um zehn Uhr.,"Ja, gern. Zeig mir kurz, was ich tun soll.",Meine Schwester wohnt seit zwei Jahren in Wien.,2,"Ja, gern. Zeig mir kurz, was ich tun soll.",Die richtige Option signalisiert Kooperation statt Themenwechsel.,a2_hilfe_3_kannst_du_mir_helfen_das_formular_auf_deutsch_auszufuellen,A2,Alltag & Hilfe,,ready,,
md_025,2026-02-12T11:25:00Z,,"A: Kannst du mir kurz helfen, die Fahrradkette wieder einzusetzen? B: ___",Meine Schwester wohnt seit zwei Jahren in Wien.,"Klar, ich helfe dir sofort.",Der Zug nach Hamburg fährt heute von Gleis acht.,Das Museum öffnet erst um zehn Uhr.,1,"Klar, ich helfe dir sofort.","Hier passt eine unterstützende Antwort, weil A konkret um Hilfe bittet.",a2_hilfe_4_kannst_du_mir_kurz_helfen_die_fahrradkette_wieder_einzusetzen,A2,Alltag & Hilfe,,ready,,
md_026,2026-02-12T11:26:00Z,,"A: Kannst du mir helfen, den Laptop mit dem Beamer zu verbinden? B: ___",Ich hätte gern einen Kaffee ohne Zucker.,"Natürlich, machen wir das zusammen.",Der Zug nach Hamburg fährt heute von Gleis acht.,Heute Abend regnet es wahrscheinlich stark.,1,"Natürlich, machen wir das zusammen.",Im Hilfekontext reagiert man passend mit Zusage und nächstem Schritt.,a2_hilfe_5_kannst_du_mir_helfen_den_laptop_mit_dem_beamer_zu_verbinden,A2,Alltag & Hilfe,,ready,,
md_027,2026-02-12T11:27:00Z,,"A: Kannst du mir helfen, das Regal an die richtige Wand zu stellen? B: ___",Ich hätte gern einen Kaffee ohne Zucker.,Der Zug nach Hamburg fährt heute von Gleis acht.,"Ja, gern. Zeig mir kurz, was ich tun soll.","Danke für die Einladung, vielleicht ein anderes Mal.",2,"Ja, gern. Zeig mir kurz, was ich tun soll.",Die richtige Option signalisiert Kooperation statt Themenwechsel.,a2_hilfe_6_kannst_du_mir_helfen_das_regal_an_die_richtige_wand_zu_stellen,A2,Alltag & Hilfe,,ready,,
md_028,2026-02-12T11:28:00Z,,"A: Kannst du mir bitte helfen, den Drucker neu zu starten? B: ___","Danke für die Einladung, vielleicht ein anderes Mal.",Ich suche noch mein Ladekabel.,Der Zug nach Hamburg fährt heute von Gleis acht.,"Klar, ich helfe dir sofort.",3,"Klar, ich helfe dir sofort.","Hier passt eine unterstützende Antwort, weil A konkret um Hilfe bittet.",a2_hilfe_7_kannst_du_mir_bitte_helfen_den_drucker_neu_zu_starten,A2,Alltag & Hilfe,,ready,,
md_029,2026-02-12T11:29:00Z,,"A: Kannst du mir helfen, das Paket zur Post zu bringen? B: ___",Heute Abend regnet es wahrscheinlich stark.,Ich suche noch mein Ladekabel.,Der Zug nach Hamburg fährt heute von Gleis acht.,"Natürlich, machen wir das zusammen.",3,"Natürlich, machen wir das zusammen.",Im Hilfekontext reagiert man passend mit Zusage und nächstem Schritt.,a2_hilfe_8_kannst_du_mir_helfen_das_paket_zur_post_zu_bringen,A2,Alltag & Hilfe,,ready,,
md_030,2026-02-12T11:30:00Z,,"A: Kannst du mir kurz helfen, meine Präsentation zu testen? B: ___",Ich hätte gern einen Kaffee ohne Zucker.,Heute Abend regnet es wahrscheinlich stark.,"Ja, gern. Zeig mir kurz, was ich tun soll.",Meine Schwester wohnt seit zwei Jahren in Wien.,2,"Ja, gern. Zeig mir kurz, was ich tun soll.",Die richtige Option signalisiert Kooperation statt Themenwechsel.,a2_hilfe_9_kannst_du_mir_kurz_helfen_meine_praesentation_zu_testen,A2,Alltag & Hilfe,,ready,,
md_031,2026-02-12T11:31:00Z,,"A: Kannst du mir helfen, das Rezept für den Termin auszudrucken? B: ___",Der Zug nach Hamburg fährt heute von Gleis acht.,Heute Abend regnet es wahrscheinlich stark.,"Klar, ich helfe dir sofort.",Ich hätte gern einen Kaffee ohne Zucker.,2,"Klar, ich helfe dir sofort.","Hier passt eine unterstützende Antwort, weil A konkret um Hilfe bittet.",a2_hilfe_10_kannst_du_mir_helfen_das_rezept_fuer_den_termin_auszudrucken,A2,Alltag & Hilfe,,ready,,
md_032,2026-02-12T11:32:00Z,,"A: Kannst du mir helfen, die App auf meinem Handy zu installieren? B: ___",Ich hätte gern einen Kaffee ohne Zucker.,"Natürlich, machen wir das zusammen.",Der Zug nach Hamburg fährt heute von Gleis acht.,Ich suche noch mein Ladekabel.,1,"Natürlich, machen wir das zusammen.",Im Hilfekontext reagiert man passend mit Zusage und nächstem Schritt.,a2_hilfe_11_kannst_du_mir_helfen_die_app_auf_meinem_handy_zu_installieren,A2,Alltag & Hilfe,,ready,,
md_033,2026-02-12T11:33:00Z,,"A: Kannst du mir einen Moment helfen, den Schrank festzuhalten? B: ___","Danke für die Einladung, vielleicht ein anderes Mal.",Heute Abend regnet es wahrscheinlich stark.,Ich suche noch mein Ladekabel.,"Ja, gern. Zeig mir kurz, was ich tun soll.",3,"Ja, gern. Zeig mir kurz, was ich tun soll.",Die richtige Option signalisiert Kooperation statt Themenwechsel.,a2_hilfe_12_kannst_du_mir_einen_moment_helfen_den_schrank_festzuhalten,A2,Alltag & Hilfe,,ready,,
md_034,2026-02-12T11:34:00Z,,"A: Kannst du mir helfen, meine Bewerbung gegenzulesen? B: ___",Ich hätte gern einen Kaffee ohne Zucker.,Der Zug nach Hamburg fährt heute von Gleis acht.,"Danke für die Einladung, vielleicht ein anderes Mal.","Klar, ich helfe dir sofort.",3,"Klar, ich helfe dir sofort.","Hier passt eine unterstützende Antwort, weil A konkret um Hilfe bittet.",a2_hilfe_13_kannst_du_mir_helfen_meine_bewerbung_gegenzulesen,A2,Alltag & Hilfe,,ready,,
md_035,2026-02-12T11:35:00Z,,"A: Kannst du mir helfen, das Sofa ein Stück zu verschieben? B: ___",Das Museum öffnet erst um zehn Uhr.,"Natürlich, machen wir das zusammen.",Heute Abend regnet es wahrscheinlich stark.,"Danke für die Einladung, vielleicht ein anderes Mal.",1,"Natürlich, machen wir das zusammen.",Im Hilfekontext reagiert man passend mit Zusage und nächstem Schritt.,a2_hilfe_14_kannst_du_mir_helfen_das_sofa_ein_stueck_zu_verschieben,A2,Alltag & Hilfe,,ready,,
md_036,2026-02-12T11:36:00Z,,"A: Kannst du mir helfen, meine Aussprache zu üben? B: ___","Danke für die Einladung, vielleicht ein anderes Mal.",Ich hätte gern einen Kaffee ohne Zucker.,Der Zug nach Hamburg fährt heute von Gleis acht.,"Ja, gern. Zeig mir kurz, was ich tun soll.",3,"Ja, gern. Zeig mir kurz, was ich tun soll.",Die richtige Option signalisiert Kooperation statt Themenwechsel.,a2_hilfe_15_kannst_du_mir_helfen_meine_aussprache_zu_ueben,A2,Alltag & Hilfe,,ready,,
md_037,2026-02-12T11:37:00Z,,"A: Kannst du mir helfen, den Zugplan für morgen zu prüfen? B: ___",Das Museum öffnet erst um zehn Uhr.,Ich suche noch mein Ladekabel.,"Klar, ich helfe dir sofort.",Der Zug nach Hamburg fährt heute von Gleis acht.,2,"Klar, ich helfe dir sofort.","Hier passt eine unterstützende Antwort, weil A konkret um Hilfe bittet.",a2_hilfe_16_kannst_du_mir_helfen_den_zugplan_fuer_morgen_zu_pruefen,A2,Alltag & Hilfe,,ready,,
md_038,2026-02-12T11:38:00Z,,"A: Kannst du mir helfen, das Passwort zurückzusetzen? B: ___","Natürlich, machen wir das zusammen.",Das Museum öffnet erst um zehn Uhr.,Heute Abend regnet es wahrscheinlich stark.,"Danke für die Einladung, vielleicht ein anderes Mal.",0,"Natürlich, machen wir das zusammen.",Im Hilfekontext reagiert man passend mit Zusage und nächstem Schritt.,a2_hilfe_17_kannst_du_mir_helfen_das_passwort_zurueckzusetzen,A2,Alltag & Hilfe,,ready,,
md_039,2026-02-12T11:39:00Z,,"A: Kannst du mir helfen, den Koffer die Treppe hochzutragen? B: ___","Danke für die Einladung, vielleicht ein anderes Mal.","Ja, gern. Zeig mir kurz, was ich tun soll.",Der Zug nach Hamburg fährt heute von Gleis acht.,Meine Schwester wohnt seit zwei Jahren in Wien.,1,"Ja, gern. Zeig mir kurz, was ich tun soll.",Die richtige Option signalisiert Kooperation statt Themenwechsel.,a2_hilfe_18_kannst_du_mir_helfen_den_koffer_die_treppe_hochzutragen,A2,Alltag & Hilfe,,ready,,
md_040,2026-02-12T11:40:00Z,,"A: Kannst du mir helfen, die Kamera für das Gruppenfoto einzustellen? B: ___",Ich hätte gern einen Kaffee ohne Zucker.,"Klar, ich helfe dir sofort.",Ich suche noch mein Ladekabel.,Meine Schwester wohnt seit zwei Jahren in Wien.,1,"Klar, ich helfe dir sofort.","Hier passt eine unterstützende Antwort, weil A konkret um Hilfe bittet.",a2_hilfe_19_kannst_du_mir_helfen_die_kamera_fuer_das_gruppenfoto_einzustellen,A2,Alltag & Hilfe,,ready,,
md_041,2026-02-12T11:41:00Z,,"A: Kannst du mir helfen, den Tisch für acht Personen zu decken? B: ___","Natürlich, machen wir das zusammen.","Danke für die Einladung, vielleicht ein anderes Mal.",Meine Schwester wohnt seit zwei Jahren in Wien.,Ich suche noch mein Ladekabel.,0,"Natürlich, machen wir das zusammen.",Im Hilfekontext reagiert man passend mit Zusage und nächstem Schritt.,a2_hilfe_20_kannst_du_mir_helfen_den_tisch_fuer_acht_personen_zu_decken,A2,Alltag & Hilfe,,ready,,
md_042,2026-02-12T11:42:00Z,,"A: Kannst du mir helfen, die Pflanzen während meines Urlaubs zu gießen? B: ___",Meine Schwester wohnt seit zwei Jahren in Wien.,Ich suche noch mein Ladekabel.,Der Zug nach Hamburg fährt heute von Gleis acht.,"Ja, gern. Zeig mir kurz, was ich tun soll.",3,"Ja, gern. Zeig mir kurz, was ich tun soll.",Die richtige Option signalisiert Kooperation statt Themenwechsel.,a2_hilfe_21_kannst_du_mir_helfen_die_pflanzen_waehrend_meines_urlaubs_zu_giessen,A2,Alltag & Hilfe,,ready,,
md_043,2026-02-12T11:43:00Z,,"A: Entschuldigung, wie komme ich am schnellsten zum Hauptbahnhof? B: ___","Danke, dass du auf meinen Hund aufgepasst hast.","Ja, gehen Sie geradeaus und dann links an der Ampel.",Ich muss morgen leider früher los.,"Ja, gern! Um wie viel Uhr treffen wir uns?",1,"Ja, gehen Sie geradeaus und dann links an der Ampel.","Im Servicekontext passt eine konkrete Information (Weg, Zeit oder Verfügbarkeit).",a2_service_1_entschuldigung_wie_komme_ich_am_schnellsten_zum_hauptbahnhof,A2,Unterwegs & Service,,ready,,
md_044,2026-02-12T11:44:00Z,,A: Fährt diese Straßenbahn auch zur Universität? B: ___,"Ja, die fährt direkt dorthin; Sie müssen nicht umsteigen.","Klar, ich lese deine Präsentation heute Abend.",Kannst du mir bitte den Link noch einmal schicken?,Ich muss morgen leider früher los.,0,"Ja, die fährt direkt dorthin; Sie müssen nicht umsteigen.",Die richtige Antwort löst direkt die praktische Frage von A.,a2_service_2_faehrt_diese_strassenbahn_auch_zur_universitaet,A2,Unterwegs & Service,,ready,,
md_045,2026-02-12T11:45:00Z,,A: Wo kann ich hier mein Ticket entwerten? B: ___,Den Entwerter finden Sie gleich neben dem Eingang.,"Ja, gern! Um wie viel Uhr treffen wir uns?","Klar, ich lese deine Präsentation heute Abend.",Kannst du mir bitte den Link noch einmal schicken?,0,Den Entwerter finden Sie gleich neben dem Eingang.,Hier ist nur eine präzise Service-Antwort kommunikativ passend.,a2_service_3_wo_kann_ich_hier_mein_ticket_entwerten,A2,Unterwegs & Service,,ready,,
md_046,2026-02-12T11:46:00Z,,A: Gibt es noch einen Tisch für zwei Personen um 19 Uhr? B: ___,"Danke, dass du auf meinen Hund aufgepasst hast.",Kannst du mir bitte den Link noch einmal schicken?,"Ja, das klappt. Ich reserviere Ihnen gern einen Tisch.","Ja, gern! Um wie viel Uhr treffen wir uns?",2,"Ja, das klappt. Ich reserviere Ihnen gern einen Tisch.","Im Servicekontext passt eine konkrete Information (Weg, Zeit oder Verfügbarkeit).",a2_service_4_gibt_es_noch_einen_tisch_fuer_zwei_personen_um_19_uhr,A2,Unterwegs & Service,,ready,,
md_047,2026-02-12T11:47:00Z,,A: Können wir bitte getrennt bezahlen? B: ___,Kannst du mir bitte den Link noch einmal schicken?,"Natürlich, ich teile die Rechnung gern auf.",Ich muss morgen leider früher los.,Wir können das Meeting auf Freitag verschieben.,1,"Natürlich, ich teile die Rechnung gern auf.",Die richtige Antwort löst direkt die praktische Frage von A.,a2_service_5_koennen_wir_bitte_getrennt_bezahlen,A2,Unterwegs & Service,,ready,,
md_048,2026-02-12T11:48:00Z,,A: Haben Sie auch etwas ohne Fleisch? B: ___,"Ja, gern! Um wie viel Uhr treffen wir uns?",Ich freue mich schon auf das Konzert.,Ich muss morgen leider früher los.,"Ja, wir haben heute mehrere vegetarische Gerichte.",3,"Ja, wir haben heute mehrere vegetarische Gerichte.",Hier ist nur eine präzise Service-Antwort kommunikativ passend.,a2_service_6_haben_sie_auch_etwas_ohne_fleisch,A2,Unterwegs & Service,,ready,,
md_049,2026-02-12T11:49:00Z,,A: Ist das Museum heute bis 20 Uhr geöffnet? B: ___,"Ja, heute ist bis 20 Uhr geöffnet.",Kannst du mir bitte den Link noch einmal schicken?,Wir können das Meeting auf Freitag verschieben.,Ich muss morgen leider früher los.,0,"Ja, heute ist bis 20 Uhr geöffnet.","Im Servicekontext passt eine konkrete Information (Weg, Zeit oder Verfügbarkeit).",a2_service_7_ist_das_museum_heute_bis_20_uhr_geoeffnet,A2,Unterwegs & Service,,ready,,
md_050,2026-02-12T11:50:00Z,,A: Wo finde ich die Umkleidekabinen? B: ___,Die Umkleiden sind im ersten Stock rechts.,"Danke, dass du auf meinen Hund aufgepasst hast.",Wir können das Meeting auf Freitag verschieben.,"Ja, gern! Um wie viel Uhr treffen wir uns?",0,Die Umkleiden sind im ersten Stock rechts.,Die richtige Antwort löst direkt die praktische Frage von A.,a2_service_8_wo_finde_ich_die_umkleidekabinen,A2,Unterwegs & Service,,ready,,
md_051,2026-02-12T11:51:00Z,,A: Gibt es für Studierende einen Rabatt? B: ___,"Ja, gern! Um wie viel Uhr treffen wir uns?","Klar, ich lese deine Präsentation heute Abend.","Ja, mit Ausweis bekommen Sie zehn Prozent Rabatt.",Wir können das Meeting auf Freitag verschieben.,2,"Ja, mit Ausweis bekommen Sie zehn Prozent Rabatt.",Hier ist nur eine präzise Service-Antwort kommunikativ passend.,a2_service_9_gibt_es_fuer_studierende_einen_rabatt,A2,Unterwegs & Service,,ready,,
md_052,2026-02-12T11:52:00Z,,A: An welchem Gleis fährt der Zug nach Leipzig ab? B: ___,Der Zug fährt heute von Gleis 7 ab.,"Klar, ich lese deine Präsentation heute Abend.","Ja, gern! Um wie viel Uhr treffen wir uns?",Kannst du mir bitte den Link noch einmal schicken?,0,Der Zug fährt heute von Gleis 7 ab.,"Im Servicekontext passt eine konkrete Information (Weg, Zeit oder Verfügbarkeit).",a2_service_10_an_welchem_gleis_faehrt_der_zug_nach_leipzig_ab,A2,Unterwegs & Service,,ready,,
