quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,message_id,status,audio_text,audio_file_id
q_1770367920000_05hzew6yg,2026-02-06T08:52:00.000Z,,_____ reist du im Sommer?,Wohin,Woher,Wo,Wie,0,Wohin,„Wohin“ fragt nach dem Ziel/der Richtung.,reist_du_im_sommer,A1,W‑Fragen,,ready,,
q_1770367980000_mfe1212c0,2026-02-06T08:53:00.000Z,,_____ Musik hörst du gern?,Wo,Welche,Wen,Woher,1,Welche,„Welche“ fragt nach einer Auswahl.,musik_hoerst_du_gern,A1,W‑Fragen,,ready,,
q_1770368040000_xwevlhb2z,2026-02-06T08:54:00.000Z,,_____ triffst du heute?,Was,Wem,Wann,Wen,3,Wen,„Wen“ fragt nach einer Person im Akkusativ.,triffst_du_heute,A2,W‑Fragen,,ready,,
q_1770368100000_sju4xo8c4,2026-02-06T08:55:00.000Z,,_____ schreibst du die Nachricht?,Wozu,Was,Wem,Wessen,2,Wem,„Wem“ fragt nach dem Dativ-Objekt (Empfänger).,schreibst_du_die_nachricht,A2,W‑Fragen,,ready,,
q_1770368160000_9otkm34v4,2026-02-06T08:56:00.000Z,,_____ Auto steht vor der Tür?,Warum,Wessen,Wem,Woher,1,Wessen,„Wessen“ fragt nach Besitz/Zugehörigkeit.,auto_steht_vor_der_tuer,A2,W‑Fragen,,ready,,
q_1770368220000_fz3guy7io,2026-02-06T08:57:00.000Z,,_____ öffnest du die Flasche?,Worauf,Woraus,Welche,Womit,3,Womit,„Womit“ fragt nach dem Mittel/Instrument (mit + Dativ).,oeffnest_du_die_flasche,A2,W‑Fragen,,ready,,
q_1770368280000_psl7p0fy9,2026-02-06T08:58:00.000Z,,_____ benutzt du die App?,Was,Wie,Worüber,Wofür,3,Wofür,„Wofür“ fragt nach Zweck/Verwendung (für + Akkusativ).,benutzt_du_die_app,A2,W‑Fragen,,ready,,
q_1770368340000_jk3romsmd,2026-02-06T08:59:00.000Z,,_____ schreibst du in deinem Bericht?,Worauf,Worüber,Wo,Wessen,1,Worüber,„Worüber“ fragt nach dem Thema (über + Akkusativ).,schreibst_du_iit0,A2,W‑Fragen,,ready,,
q_1770368400000_vkucgpcwn,2026-02-06T09:00:00.000Z,,_____ achtest du?,Woher,Worüber,Worauf,Wen,2,Worauf,„Worauf“ fragt nach Bezug/Objekt (auf + Akkusativ).,achtest_du,A2,W‑Fragen,,ready,,
q_1770368460000_97dpg0jpt,2026-02-06T09:01:00.000Z,,_____ erkennst du ihn?,Wie,Worüber,Wo,Woran,3,Woran,„Woran“ fragt nach Bezug (an + Dativ/Akkusativ je nach Kontext).,erkennst_du_ihn,A2,W‑Fragen,,ready,,
q_1770368520000_b5t11kjmo,2026-02-06T09:02:00.000Z,,_____ machst du das?,Wer,Worüber,Wozu,Wessen,2,Wozu,„Wozu“ fragt nach Zweck/Ziel (zu).,machst_du_das,A2,W‑Fragen,,ready,,
q_1770368580000_k7ko5hgtl,2026-02-06T09:03:00.000Z,,_____ wird das besser?,Wodurch,Wen,Woran,Worüber,0,Wodurch,„Wodurch“ fragt nach Ursache/Mittel (durch + Akkusativ).,wird_das_besser,A2,W‑Fragen,,ready,,
q_1770368640000_1erq9trpj,2026-02-06T09:04:00.000Z,,_____ bleibst du dran?,Wobei,Wer,Womit,Worauf,0,Wobei,„Wobei“ fragt nach Begleitumstand (bei).,bleibst_du_dran,A2,W‑Fragen,,ready,,
q_1770368700000_06t5el3u6,2026-02-06T09:05:00.000Z,,_____ ist die Suppe?,Woher,Woraus,Wodurch,Wobei,1,Woraus,„Woraus“ fragt nach Material/Herkunft (aus + Dativ).,ist_die_suppe,A2,W‑Fragen,,ready,,
q_1770368760000_bjqvi23th,2026-02-06T09:06:00.000Z,,_____ ruft dich an?,Wer,Worüber,Wann,Wodurch,0,Wer,„Wer“ fragt nach einer Person (Nominativ).,ruft_dich_an,A1,W‑Fragen,,ready,,
q_1770368820000_wqr7fgawx,2026-02-06T09:07:00.000Z,,_____ kaufst du im Supermarkt?,Woraus,Was,Woran,Womit,1,Was,„Was“ fragt nach einer Sache/Handlung.,kaufst_du_im_supermarkt,A1,W‑Fragen,,ready,,
q_1770368880000_lvn2j9p1x,2026-02-06T09:08:00.000Z,,_____ ist die Schule?,Wo,Wofür,Worauf,Woraus,0,Wo,„Wo“ fragt nach dem Ort.,ist_die_schule,A1,W‑Fragen,,ready,,
q_1770368940000_ao4oojw2u,2026-02-06T09:09:00.000Z,,_____ fährt der Bus ab?,Wofür,Wann,Woher,Wen,1,Wann,„Wann“ fragt nach der Zeit.,faehrt_der_bus_ab,A1,W‑Fragen,,ready,,
q_1770369000000_pbqirl5lk,2026-02-06T09:10:00.000Z,,_____ bleibst du zu Hause?,Worauf,Wer,Wessen,Warum,3,Warum,„Warum“ fragt nach dem Grund.,bleibst_du_zu_hause,A1,W‑Fragen,,ready,,
q_1770369060000_z94dy0qui,2026-02-06T09:11:00.000Z,,_____ ist das Wetter heute?,Welche,Wie,Warum,Wozu,1,Wie,„Wie“ fragt nach der Art/Weise oder dem Zustand.,ist_das_wetter_heute,A1,W‑Fragen,,ready,,
q_1770369120000_k0r384cdp,2026-02-06T09:12:00.000Z,,_____ kommt das Paket?,Woher,Welche,Wo,Worauf,0,Woher,„Woher“ fragt nach der Herkunft.,kommt_das_paket,A1,W‑Fragen,,ready,,
q_1770369180000_cximobee6,2026-02-06T09:13:00.000Z,,_____ gehst du jetzt?,Worüber,Wohin,Warum,Worauf,1,Wohin,„Wohin“ fragt nach dem Ziel/der Richtung.,gehst_du_jetzt,A1,W‑Fragen,,ready,,
q_1770369240000_uzm7nmc7m,2026-02-06T09:14:00.000Z,,_____ Stadt gefällt dir?,Woran,Wodurch,Wozu,Welche,3,Welche,„Welche“ fragt nach einer Auswahl.,stadt_gefaellt_dir,A1,W‑Fragen,,ready,,
q_1770369300000_uipjexoxg,2026-02-06T09:15:00.000Z,,_____ suchst du?,Wen,Welche,Wem,Woran,0,Wen,„Wen“ fragt nach einer Person im Akkusativ.,suchst_du,A2,W‑Fragen,,ready,,
q_1770369360000_zvgkmt0p2,2026-02-06T09:16:00.000Z,,_____ dankst du?,Was,Wem,Worauf,Woraus,1,Wem,„Wem“ fragt nach dem Dativ-Objekt (Empfänger).,dankst_du,A2,W‑Fragen,,ready,,
q_1770369420000_q5x6xk357,2026-02-06T09:17:00.000Z,,_____ Jacke ist das?,Wobei,Wessen,Wen,Woher,1,Wessen,„Wessen“ fragt nach Besitz/Zugehörigkeit.,jacke_ist_das,A2,W‑Fragen,,ready,,
q_1770369480000_xz5nnvbno,2026-02-06T09:18:00.000Z,,_____ putzt du den Tisch?,Warum,Wo,Wobei,Womit,3,Womit,„Womit“ fragt nach dem Mittel/Instrument (mit + Dativ).,putzt_du_den_tisch,A2,W‑Fragen,,ready,,
q_1770369540000_6yymaeokp,2026-02-06T09:19:00.000Z,,_____ ist das gut?,Welche,Wie,Wofür,Warum,2,Wofür,„Wofür“ fragt nach Zweck/Verwendung (für + Akkusativ).,ist_das_gut,A2,W‑Fragen,,ready,,
q_1770369600000_z9e8tyl1l,2026-02-06T09:20:00.000Z,,_____ lachst du?,Worüber,Woran,Was,Wem,0,Worüber,„Worüber“ fragt nach dem Thema (über + Akkusativ).,lachst_du,A2,W‑Fragen,,ready,,
q_1770369660000_v3hb5bdze,2026-02-06T09:21:00.000Z,,_____ bist du stolz?,Wessen,Wohin,Worauf,Wem,2,Worauf,„Worauf“ fragt nach Bezug/Objekt (auf + Akkusativ).,bist_du_stolz,A2,W‑Fragen,,ready,,
q_1770369720000_qpmp2bce6,2026-02-06T09:22:00.000Z,,_____ glaubst du?,Wann,Wie,Woran,Warum,2,Woran,„Woran“ fragt nach Bezug (an + Dativ/Akkusativ je nach Kontext).,glaubst_du,A2,W‑Fragen,,ready,,
q_1770369780000_1g3ewej28,2026-02-06T09:23:00.000Z,,_____ ist dieses Tool gut?,Wozu,Woher,Wem,Worauf,0,Wozu,„Wozu“ fragt nach Zweck/Ziel (zu).,ist_das_gut_54ph,A2,W‑Fragen,,ready,,
q_1770369840000_kfrtgppaq,2026-02-06T09:24:00.000Z,,_____ wird das schlimmer?,Wodurch,Warum,Wohin,Wozu,0,Wodurch,„Wodurch“ fragt nach Ursache/Mittel (durch + Akkusativ).,wird_das_schlimmer,A2,W‑Fragen,,ready,,
q_1770369900000_aerf77zpx,2026-02-06T09:25:00.000Z,,_____ machst du eine Pause?,Wessen,Wobei,Wann,Woraus,1,Wobei,„Wobei“ fragt nach Begleitumstand (bei).,machst_du_eine_pause,A2,W‑Fragen,,ready,,
q_1770369960000_edgg4zm77,2026-02-06T09:26:00.000Z,,_____ ist das Haus gebaut?,Woher,Wem,Worüber,Woraus,3,Woraus,„Woraus“ fragt nach Material/Herkunft (aus + Dativ).,ist_das_haus_gebaut,A2,W‑Fragen,,ready,,
q_1770370020000_iktqe2bfr,2026-02-06T09:27:00.000Z,,_____ hilft dir?,Wodurch,Was,Wer,Wohin,2,Wer,„Wer“ fragt nach einer Person (Nominativ).,hilft_dir,A1,W‑Fragen,,ready,,
q_1770370080000_vhi3i8t89,2026-02-06T09:28:00.000Z,,_____ lernst du heute?,Wozu,Wann,Wen,Was,3,Was,„Was“ fragt nach einer Sache/Handlung.,lernst_du_heute,A1,W‑Fragen,,ready,,
q_1770370140000_3uef4p2zp,2026-02-06T09:29:00.000Z,,_____ ist die Post?,Wo,Wem,Wessen,Woran,0,Wo,„Wo“ fragt nach dem Ort.,ist_die_post,A1,W‑Fragen,,ready,,
q_1770370200000_7g2ii41i3,2026-02-06T09:30:00.000Z,,_____ stehst du auf?,Wem,Wofür,Wann,Wessen,2,Wann,„Wann“ fragt nach der Zeit.,stehst_du_auf,A1,W‑Fragen,,ready,,
q_1770370260000_sviu1sfpd,2026-02-06T09:31:00.000Z,,_____ gehst du nicht mit?,Warum,Wie,Wann,Wen,0,Warum,„Warum“ fragt nach dem Grund.,gehst_du_nicht_mit,A1,W‑Fragen,,ready,,
q_1770370320000_qos38n3en,2026-02-06T09:32:00.000Z,,_____ kommst du zur Schule?,Wofür,Wozu,Womit,Wie,3,Wie,„Wie“ fragt nach der Art/Weise oder dem Zustand.,kommst_du_zur_schule,A1,W‑Fragen,,ready,,
q_1770370380000_lsfzwp02k,2026-02-06T09:33:00.000Z,,_____ kommt die Musik?,Woher,Wie,Wohin,Wozu,0,Woher,„Woher“ fragt nach der Herkunft.,kommt_die_musik,A1,W‑Fragen,,ready,,
q_1770370440000_21ksttdp2,2026-02-06T09:34:00.000Z,,_____ bringst du das Paket?,Wem,Wohin,Wozu,Wer,1,Wohin,„Wohin“ fragt nach dem Ziel/der Richtung.,bringst_du_das_paket,A1,W‑Fragen,,ready,,
q_1770370500000_1em3kb9jh,2026-02-06T09:35:00.000Z,,_____ Filme schaust du gern?,Welche,Wohin,Wer,Was,0,Welche,„Welche“ fragt nach einer Auswahl.,filme_schaust_du_gern,A1,W‑Fragen,,ready,,
q_1770370560000_p3476wl05,2026-02-06T09:36:00.000Z,,_____ besuchst du am Wochenende?,Wie,Wodurch,Wen,Warum,2,Wen,„Wen“ fragt nach einer Person im Akkusativ.,besuchst_du_am_wochenende,A2,W‑Fragen,,ready,,
q_1770370620000_llmsl5bzi,2026-02-06T09:37:00.000Z,,_____ glaubst du bei dieser Geschichte?,Wann,Wem,Welche,Wer,1,Wem,„Wem“ fragt nach dem Dativ-Objekt (Empfänger).,glaubst_du_v6b8,A2,W‑Fragen,,ready,,
q_1770370680000_jho4uenxb,2026-02-06T09:38:00.000Z,,_____ Schlüssel sind das?,Wem,Woran,Wodurch,Wessen,3,Wessen,„Wessen“ fragt nach Besitz/Zugehörigkeit.,schluessel_sind_das,A2,W‑Fragen,,ready,,
q_1770370740000_3onyh9ywg,2026-02-06T09:39:00.000Z,,_____ bezahlst du?,Woran,Wen,Woher,Womit,3,Womit,„Womit“ fragt nach dem Mittel/Instrument (mit + Dativ).,bezahlst_du,A2,W‑Fragen,,ready,,
q_1770370800000_lq0slgat9,2026-02-06T09:40:00.000Z,,_____ sparst du Geld?,Wofür,Woher,Was,Woraus,0,Wofür,„Wofür“ fragt nach Zweck/Verwendung (für + Akkusativ).,sparst_du_geld,A2,W‑Fragen,,ready,,
q_1770370860000_0wt35yjlf,2026-02-06T09:41:00.000Z,,_____ denkst du nach?,Worüber,Wo,Wofür,Welche,0,Worüber,„Worüber“ fragt nach dem Thema (über + Akkusativ).,denkst_du_nach,A2,W‑Fragen,,ready,,
q_1770370920000_a0lgotxrk,2026-02-06T09:42:00.000Z,,_____ konzentrierst du dich?,Worauf,Wofür,Wessen,Wo,0,Worauf,„Worauf“ fragt nach Bezug/Objekt (auf + Akkusativ).,konzentrierst_du_dich,A2,W‑Fragen,,ready,,
q_1770370980000_tssybe8dw,2026-02-06T09:43:00.000Z,,_____ erinnerst du dich?,Wodurch,Wen,Wie,Woran,3,Woran,„Woran“ fragt nach Bezug (an + Dativ/Akkusativ je nach Kontext).,erinnerst_du_dich,A2,W‑Fragen,,ready,,
q_1770371040000_7cisqv80r,2026-02-06T09:44:00.000Z,,_____ verwendest du das?,Woraus,Wozu,Wo,Welche,1,Wozu,„Wozu“ fragt nach Zweck/Ziel (zu).,verwendest_du_das,A2,W‑Fragen,,ready,,
q_1770371100000_0pbkr05dv,2026-02-06T09:45:00.000Z,,_____ wird das verursacht?,Wozu,Wodurch,Woraus,Wie,1,Wodurch,„Wodurch“ fragt nach Ursache/Mittel (durch + Akkusativ).,wird_das_verursacht,A2,W‑Fragen,,ready,,
q_1770371160000_xwxu9xchl,2026-02-06T09:46:00.000Z,,_____ lernst du am liebsten?,Was,Wen,Wobei,Woran,2,Wobei,„Wobei“ fragt nach Begleitumstand (bei).,lernst_du_am_liebsten,A2,W‑Fragen,,ready,,
q_1770371220000_4s89ou5w1,2026-02-06T09:47:00.000Z,,_____ ist das Papier?,Welche,Wem,Woraus,Woher,2,Woraus,„Woraus“ fragt nach Material/Herkunft (aus + Dativ).,ist_das_papier,A2,W‑Fragen,,ready,,
q_1770371280000_y9i8s5ers,2026-02-06T09:48:00.000Z,,_____ kocht heute Abend?,Woran,Wer,Wobei,Womit,1,Wer,„Wer“ fragt nach einer Person (Nominativ).,kocht_heute_abend,A1,W‑Fragen,,ready,,
q_1770371340000_xenwe1h1d,2026-02-06T09:49:00.000Z,,_____ liest du gern?,Woher,Warum,Woraus,Was,3,Was,„Was“ fragt nach einer Sache/Handlung.,liest_du_gern,A1,W‑Fragen,,ready,,
q_1770371400000_7klca9khp,2026-02-06T09:50:00.000Z,,_____ ist der Supermarkt?,Wo,Wozu,Worauf,Woher,0,Wo,„Wo“ fragt nach dem Ort.,ist_der_supermarkt,A1,W‑Fragen,,ready,,
q_1770371460000_wludi1p7h,2026-02-06T09:51:00.000Z,,_____ gehst du schlafen?,Wessen,Wodurch,Wann,Was,2,Wann,„Wann“ fragt nach der Zeit.,gehst_du_schlafen,A1,W‑Fragen,,ready,,
q_1770371520000_wj2703ddo,2026-02-06T09:52:00.000Z,,_____ kaufst du das?,Wo,Wodurch,Warum,Wen,2,Warum,„Warum“ fragt nach dem Grund.,kaufst_du_das,A1,W‑Fragen,,ready,,
q_1770371580000_7fsdz3834,2026-02-06T09:53:00.000Z,,_____ fährst du nach Berlin?,Woher,Wer,Wo,Wie,3,Wie,„Wie“ fragt nach der Art/Weise oder dem Zustand.,faehrst_du_nach_berlin,A1,W‑Fragen,,ready,,
