quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,message_id,status,audio_text,audio_file_id
sb_019,2026-02-14T09:18:00Z,,Welche Satzstellung ist korrekt? Heute / Nachmittag / bringe / ich / ein / Paket / zur / Post,Heute Nachmittag ein Paket zur Post ich bringe.,ich Heute Nachmittag bringe ein Paket zur Post.,Heute Nachmittag bringe ich ein Paket zur Post.,Heute Nachmittag ich bringe ein Paket zur Post.,2,Heute Nachmittag bringe ich ein Paket zur Post.,"Zeit steht im Vorfeld, deshalb steht das finite Verb auf Position 2 (V2).",satzbau_019_zeit_v2_heute_nachmittag_bringe_ich_ein_paket_zur_post,A2,Zeit-V2,,ready,,
sb_020,2026-02-14T09:19:00Z,,Welche Satzstellung ist korrekt? Morgen / früh / putze / ich / das / Bad / vor / der / Arbeit,Morgen früh das Bad vor der Arbeit ich putze.,Morgen früh putze ich das Bad vor der Arbeit.,Morgen früh ich putze das Bad vor der Arbeit.,ich Morgen früh putze das Bad vor der Arbeit.,1,Morgen früh putze ich das Bad vor der Arbeit.,"Zeit steht im Vorfeld, deshalb steht das finite Verb auf Position 2 (V2).",satzbau_020_zeit_v2_morgen_frueh_putze_ich_das_bad_vor_der_arbeit,A2,Zeit-V2,,ready,,
sb_021,2026-02-14T09:20:00Z,,Welche Satzstellung ist korrekt? Im / Büro / bespreche / ich / mit / Lara / den / neuen / Plan,Im Büro ich bespreche mit Lara den neuen Plan.,ich Im Büro bespreche mit Lara den neuen Plan.,Im Büro bespreche ich mit Lara den neuen Plan.,Im Büro mit Lara den neuen Plan ich bespreche.,2,Im Büro bespreche ich mit Lara den neuen Plan.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_021_ort_v2_im_buero_bespreche_ich_mit_lara_den_neuen_plan,A2,Ort-V2,,ready,,
sb_022,2026-02-14T09:21:00Z,,Welche Satzstellung ist korrekt? In / der / Küche / schneidet / Paul / für / das / Frühstück / frisches / Brot,In der Küche schneidet Paul für das Frühstück frisches Brot.,Paul In der Küche schneidet für das Frühstück frisches Brot.,In der Küche Paul schneidet für das Frühstück frisches Brot.,In der Küche für das Frühstück frisches Brot Paul schneidet.,0,In der Küche schneidet Paul für das Frühstück frisches Brot.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_022_ort_v2_in_der_kueche_schneidet_paul_fuer_das_fruehstueck_frisches_brot,A2,Ort-V2,,ready,,
sb_023,2026-02-14T09:22:00Z,,Welche Satzstellung ist korrekt? Auf / dem / Balkon / trinkt / Mina / am / Abend / einen / Kräutertee,Auf dem Balkon Mina trinkt am Abend einen Kräutertee.,Auf dem Balkon am Abend einen Kräutertee Mina trinkt.,Auf dem Balkon trinkt Mina am Abend einen Kräutertee.,Mina Auf dem Balkon trinkt am Abend einen Kräutertee.,2,Auf dem Balkon trinkt Mina am Abend einen Kräutertee.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_023_ort_v2_auf_dem_balkon_trinkt_mina_am_abend_einen_kraeutertee,A2,Ort-V2,,ready,,
sb_024,2026-02-14T09:23:00Z,,Welche Satzstellung ist korrekt? Im / Supermarkt / vergleicht / Tom / die / Preise / für / Käse,Im Supermarkt Tom vergleicht die Preise für Käse.,Tom Im Supermarkt vergleicht die Preise für Käse.,Im Supermarkt vergleicht Tom die Preise für Käse.,Im Supermarkt die Preise für Käse Tom vergleicht.,2,Im Supermarkt vergleicht Tom die Preise für Käse.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_024_ort_v2_im_supermarkt_vergleicht_tom_die_preise_fuer_kaese,A2,Ort-V2,,ready,,
sb_025,2026-02-14T09:24:00Z,,Welche Satzstellung ist korrekt? In / der / Bibliothek / sucht / Nora / ein / Buch / über / deutsche / Grammatik,In der Bibliothek ein Buch über deutsche Grammatik Nora sucht.,Nora In der Bibliothek sucht ein Buch über deutsche Grammatik.,In der Bibliothek sucht Nora ein Buch über deutsche Grammatik.,In der Bibliothek Nora sucht ein Buch über deutsche Grammatik.,2,In der Bibliothek sucht Nora ein Buch über deutsche Grammatik.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_025_ort_v2_in_der_bibliothek_sucht_nora_ein_buch_ueber_deutsche_grammatik,A2,Ort-V2,,ready,,
sb_026,2026-02-14T09:25:00Z,,Welche Satzstellung ist korrekt? Am / Bahnhof / wartet / Ali / auf / den / Zug / nach / Köln,Ali Am Bahnhof wartet auf den Zug nach Köln.,Am Bahnhof Ali wartet auf den Zug nach Köln.,Am Bahnhof wartet Ali auf den Zug nach Köln.,Am Bahnhof auf den Zug nach Köln Ali wartet.,2,Am Bahnhof wartet Ali auf den Zug nach Köln.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_026_ort_v2_am_bahnhof_wartet_ali_auf_den_zug_nach_koeln,A2,Ort-V2,,ready,,
sb_027,2026-02-14T09:26:00Z,,Welche Satzstellung ist korrekt? Im / Garten / pflanzen / wir / morgen / neue / Tomaten,Im Garten pflanzen wir morgen neue Tomaten.,Im Garten wir pflanzen morgen neue Tomaten.,wir Im Garten pflanzen morgen neue Tomaten.,Im Garten morgen neue Tomaten wir pflanzen.,0,Im Garten pflanzen wir morgen neue Tomaten.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_027_ort_v2_im_garten_pflanzen_wir_morgen_neue_tomaten,A2,Ort-V2,,ready,,
sb_028,2026-02-14T09:27:00Z,,Welche Satzstellung ist korrekt? Im / Fitnessstudio / trainiert / Sven / dreimal / pro / Woche / den / Rücken,Sven Im Fitnessstudio trainiert dreimal pro Woche den Rücken.,Im Fitnessstudio dreimal pro Woche den Rücken Sven trainiert.,Im Fitnessstudio trainiert Sven dreimal pro Woche den Rücken.,Im Fitnessstudio Sven trainiert dreimal pro Woche den Rücken.,2,Im Fitnessstudio trainiert Sven dreimal pro Woche den Rücken.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_028_ort_v2_im_fitnessstudio_trainiert_sven_dreimal_pro_woche_den_ruecken,A2,Ort-V2,,ready,,
sb_029,2026-02-14T09:28:00Z,,Welche Satzstellung ist korrekt? Auf / dem / Spielplatz / hilft / Eva / ihrem / Sohn / auf / die / Rutsche,Auf dem Spielplatz ihrem Sohn auf die Rutsche Eva hilft.,Eva Auf dem Spielplatz hilft ihrem Sohn auf die Rutsche.,Auf dem Spielplatz hilft Eva ihrem Sohn auf die Rutsche.,Auf dem Spielplatz Eva hilft ihrem Sohn auf die Rutsche.,2,Auf dem Spielplatz hilft Eva ihrem Sohn auf die Rutsche.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_029_ort_v2_auf_dem_spielplatz_hilft_eva_ihrem_sohn_auf_die_rutsche,A2,Ort-V2,,ready,,
sb_030,2026-02-14T09:29:00Z,,Welche Satzstellung ist korrekt? Im / Wohnzimmer / repariert / Leo / am / Wochenende / die / Lampe,Im Wohnzimmer Leo repariert am Wochenende die Lampe.,Leo Im Wohnzimmer repariert am Wochenende die Lampe.,Im Wohnzimmer am Wochenende die Lampe Leo repariert.,Im Wohnzimmer repariert Leo am Wochenende die Lampe.,3,Im Wohnzimmer repariert Leo am Wochenende die Lampe.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_030_ort_v2_im_wohnzimmer_repariert_leo_am_wochenende_die_lampe,A2,Ort-V2,,ready,,
sb_031,2026-02-14T09:30:00Z,,Welche Satzstellung ist korrekt? Im / Flur / stellt / Klara / die / nassen / Schuhe / auf / die / Matte,Im Flur Klara stellt die nassen Schuhe auf die Matte.,Klara Im Flur stellt die nassen Schuhe auf die Matte.,Im Flur die nassen Schuhe auf die Matte Klara stellt.,Im Flur stellt Klara die nassen Schuhe auf die Matte.,3,Im Flur stellt Klara die nassen Schuhe auf die Matte.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_031_ort_v2_im_flur_stellt_klara_die_nassen_schuhe_auf_die_matte,A2,Ort-V2,,ready,,
sb_032,2026-02-14T09:31:00Z,,Welche Satzstellung ist korrekt? In / der / Schule / erklärt / die / Lehrerin / heute / den / neuen / Stoff,In der Schule die Lehrerin erklärt heute den neuen Stoff.,die Lehrerin In der Schule erklärt heute den neuen Stoff.,In der Schule erklärt die Lehrerin heute den neuen Stoff.,In der Schule heute den neuen Stoff die Lehrerin erklärt.,2,In der Schule erklärt die Lehrerin heute den neuen Stoff.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_032_ort_v2_in_der_schule_erklaert_die_lehrerin_heute_den_neuen_stoff,A2,Ort-V2,,ready,,
sb_033,2026-02-14T09:32:00Z,,Welche Satzstellung ist korrekt? Im / Café / bestellt / Jana / für / ihre / Freundin / einen / Cappuccino,Im Café bestellt Jana für ihre Freundin einen Cappuccino.,Jana Im Café bestellt für ihre Freundin einen Cappuccino.,Im Café für ihre Freundin einen Cappuccino Jana bestellt.,Im Café Jana bestellt für ihre Freundin einen Cappuccino.,0,Im Café bestellt Jana für ihre Freundin einen Cappuccino.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_033_ort_v2_im_caf_bestellt_jana_fuer_ihre_freundin_einen_cappuccino,A2,Ort-V2,,ready,,
sb_034,2026-02-14T09:33:00Z,,Welche Satzstellung ist korrekt? Auf / dem / Markt / kauft / Herr / Becker / frische / Kräuter / für / das / Abendessen,Auf dem Markt frische Kräuter für das Abendessen Herr Becker kauft.,Herr Becker Auf dem Markt kauft frische Kräuter für das Abendessen.,Auf dem Markt kauft Herr Becker frische Kräuter für das Abendessen.,Auf dem Markt Herr Becker kauft frische Kräuter für das Abendessen.,2,Auf dem Markt kauft Herr Becker frische Kräuter für das Abendessen.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_034_ort_v2_auf_dem_markt_kauft_herr_becker_frische_kraeuter_fuer_das_abendessen,A2,Ort-V2,,ready,,
sb_035,2026-02-14T09:34:00Z,,Welche Satzstellung ist korrekt? Im / Park / fotografiert / Mara / die / Enten / am / kleinen / See,Im Park die Enten am kleinen See Mara fotografiert.,Im Park fotografiert Mara die Enten am kleinen See.,Im Park Mara fotografiert die Enten am kleinen See.,Mara Im Park fotografiert die Enten am kleinen See.,1,Im Park fotografiert Mara die Enten am kleinen See.,Ein Ortsausdruck steht im Vorfeld; das finite Verb bleibt trotzdem auf Position 2.,satzbau_035_ort_v2_im_park_fotografiert_mara_die_enten_am_kleinen_see,A2,Ort-V2,,ready,,
sb_036,2026-02-14T09:35:00Z,,Welche Satzstellung ist korrekt? Den / Termin / verschiebt / die / Chefin / auf / nächste / Woche,Den Termin verschiebt die Chefin auf nächste Woche.,Den Termin auf nächste Woche die Chefin verschiebt.,die Chefin Den Termin verschiebt auf nächste Woche.,Den Termin die Chefin verschiebt auf nächste Woche.,0,Den Termin verschiebt die Chefin auf nächste Woche.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_036_objekt_v2_den_termin_verschiebt_die_chefin_auf_naechste_woche,A2,Objekt-V2,,ready,,
sb_037,2026-02-14T09:36:00Z,,Welche Satzstellung ist korrekt? Eine / warme / Jacke / braucht / mein / Bruder / für / den / Winterurlaub,mein Bruder Eine warme Jacke braucht für den Winterurlaub.,Eine warme Jacke braucht mein Bruder für den Winterurlaub.,Eine warme Jacke für den Winterurlaub mein Bruder braucht.,Eine warme Jacke mein Bruder braucht für den Winterurlaub.,1,Eine warme Jacke braucht mein Bruder für den Winterurlaub.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_037_objekt_v2_eine_warme_jacke_braucht_mein_bruder_fuer_den_winterurlaub,A2,Objekt-V2,,ready,,
sb_038,2026-02-14T09:37:00Z,,Welche Satzstellung ist korrekt? Das / neue / Wörterbuch / benutzt / Mila / jeden / Tag / im / Kurs,Das neue Wörterbuch Mila benutzt jeden Tag im Kurs.,Mila Das neue Wörterbuch benutzt jeden Tag im Kurs.,Das neue Wörterbuch benutzt Mila jeden Tag im Kurs.,Das neue Wörterbuch jeden Tag im Kurs Mila benutzt.,2,Das neue Wörterbuch benutzt Mila jeden Tag im Kurs.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_038_objekt_v2_das_neue_woerterbuch_benutzt_mila_jeden_tag_im_kurs,A2,Objekt-V2,,ready,,
sb_039,2026-02-14T09:38:00Z,,Welche Satzstellung ist korrekt? Die / Rechnung / bezahlt / Herr / Koch / noch / heute / online,Die Rechnung bezahlt Herr Koch noch heute online.,Die Rechnung Herr Koch bezahlt noch heute online.,Die Rechnung noch heute online Herr Koch bezahlt.,Herr Koch Die Rechnung bezahlt noch heute online.,0,Die Rechnung bezahlt Herr Koch noch heute online.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_039_objekt_v2_die_rechnung_bezahlt_herr_koch_noch_heute_online,A2,Objekt-V2,,ready,,
sb_040,2026-02-14T09:39:00Z,,Welche Satzstellung ist korrekt? Den / Müll / bringt / Paul / am / Abend / nach / draußen,Paul Den Müll bringt am Abend nach draußen.,Den Müll bringt Paul am Abend nach draußen.,Den Müll Paul bringt am Abend nach draußen.,Den Müll am Abend nach draußen Paul bringt.,1,Den Müll bringt Paul am Abend nach draußen.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_040_objekt_v2_den_muell_bringt_paul_am_abend_nach_draussen,A2,Objekt-V2,,ready,,
sb_041,2026-02-14T09:40:00Z,,Welche Satzstellung ist korrekt? Eine / Nachricht / schickt / Anna / ihrem / Vater / aus / dem / Zug,Eine Nachricht schickt Anna ihrem Vater aus dem Zug.,Anna Eine Nachricht schickt ihrem Vater aus dem Zug.,Eine Nachricht Anna schickt ihrem Vater aus dem Zug.,Eine Nachricht ihrem Vater aus dem Zug Anna schickt.,0,Eine Nachricht schickt Anna ihrem Vater aus dem Zug.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_041_objekt_v2_eine_nachricht_schickt_anna_ihrem_vater_aus_dem_zug,A2,Objekt-V2,,ready,,
sb_042,2026-02-14T09:41:00Z,,Welche Satzstellung ist korrekt? Das / Fenster / öffnet / der / Hausmeister / jeden / Morgen / im / Treppenhaus,Das Fenster öffnet der Hausmeister jeden Morgen im Treppenhaus.,Das Fenster jeden Morgen im Treppenhaus der Hausmeister öffnet.,der Hausmeister Das Fenster öffnet jeden Morgen im Treppenhaus.,Das Fenster der Hausmeister öffnet jeden Morgen im Treppenhaus.,0,Das Fenster öffnet der Hausmeister jeden Morgen im Treppenhaus.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_042_objekt_v2_das_fenster_oeffnet_der_hausmeister_jeden_morgen_im_treppenhaus,A2,Objekt-V2,,ready,,
sb_043,2026-02-14T09:42:00Z,,Welche Satzstellung ist korrekt? Die / Blumen / gießt / Nina / vor / der / Arbeit / im / Garten,Nina Die Blumen gießt vor der Arbeit im Garten.,Die Blumen vor der Arbeit im Garten Nina gießt.,Die Blumen gießt Nina vor der Arbeit im Garten.,Die Blumen Nina gießt vor der Arbeit im Garten.,2,Die Blumen gießt Nina vor der Arbeit im Garten.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_043_objekt_v2_die_blumen_giesst_nina_vor_der_arbeit_im_garten,A2,Objekt-V2,,ready,,
sb_044,2026-02-14T09:43:00Z,,Welche Satzstellung ist korrekt? Den / Laptop / lädt / Tim / vor / der / Präsentation / im / Büro,Tim Den Laptop lädt vor der Präsentation im Büro.,Den Laptop lädt Tim vor der Präsentation im Büro.,Den Laptop vor der Präsentation im Büro Tim lädt.,Den Laptop Tim lädt vor der Präsentation im Büro.,1,Den Laptop lädt Tim vor der Präsentation im Büro.,"Steht das Objekt vorne, folgt sofort das finite Verb auf Position 2.",satzbau_044_objekt_v2_den_laptop_laedt_tim_vor_der_praesentation_im_buero,A2,Objekt-V2,,ready,,
