quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,message_id,status,audio_text,audio_file_id
as_034,2026-02-14T13:33:00Z,,Für unsere Gruppe ist ___ Prüfung im Sprachkurs zentral.,das,den,die,der,2,die,„Prüfung“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_034_pruefung_a2_lernen,A2,A2-Lernen,,ready,,
as_035,2026-02-14T13:34:00Z,,Im heutigen Austausch ist ___ Idee im Kreativprojekt ein Schwerpunkt.,das,die,dem,der,1,die,„Idee“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_035_idee_a2_kreativ,A2,A2-Kreativ,,ready,,
as_036,2026-02-14T13:35:00Z,,Heute ist ___ Entscheidung im Büroteam ein wichtiges Thema.,die,das,der,des,0,die,„Entscheidung“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_036_entscheidung_a2_arbeit,A2,A2-Arbeit,,ready,,
as_037,2026-02-14T13:36:00Z,,Im Alltag bleibt ___ App im Technik-Chat sehr relevant.,das,die,der,den,1,die,„App“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_037_app_a2_technik,A2,A2-Technik,,ready,,
as_038,2026-02-14T13:37:00Z,,Gerade ist ___ Haltestelle auf dem Arbeitsweg klar im Fokus.,die,dem,der,das,0,die,„Haltestelle“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_038_haltestelle_a2_verkehr,A2,A2-Verkehr,,ready,,
as_039,2026-02-14T13:38:00Z,,Am Morgen ist ___ Straße im Stadtleben schon präsent.,das,der,die,des,2,die,„Straße“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_039_strasse_a2_stadt,A2,A2-Stadt,,ready,,
as_040,2026-02-14T13:39:00Z,,Diese Woche ist ___ Küche zu Hause besonders wichtig.,den,der,die,das,2,die,„Küche“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_040_kueche_a2_wohnen,A2,A2-Wohnen,,ready,,
as_041,2026-02-14T13:40:00Z,,Für unsere Gruppe ist ___ Datei im Technik-Chat zentral.,der,die,dem,das,1,die,„Datei“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_041_datei_a2_technik,A2,A2-Technik,,ready,,
as_042,2026-02-14T13:41:00Z,,Im heutigen Austausch ist ___ Einladung in der Nachbarschaft ein Schwerpunkt.,der,die,das,des,1,die,„Einladung“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_042_einladung_a2_soziales,A2,A2-Soziales,,ready,,
as_043,2026-02-14T13:42:00Z,,Heute ist ___ Gewohnheit im Tagesablauf ein wichtiges Thema.,die,den,das,der,0,die,„Gewohnheit“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_043_gewohnheit_a2_alltag,A2,A2-Alltag,,ready,,
as_044,2026-02-14T13:43:00Z,,Im Alltag bleibt ___ Frage im Sprachkurs sehr relevant.,die,das,der,dem,0,die,„Frage“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_044_frage_a2_lernen,A2,A2-Lernen,,ready,,
as_045,2026-02-14T13:44:00Z,,Gerade ist ___ Liste bei der Wochenplanung klar im Fokus.,der,des,das,die,3,die,„Liste“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_045_liste_a2_organisation,A2,A2-Organisation,,ready,,
as_046,2026-02-14T13:45:00Z,,Am Morgen ist ___ Gruppe in der Nachbarschaft schon präsent.,der,das,den,die,3,die,„Gruppe“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_046_gruppe_a2_soziales,A2,A2-Soziales,,ready,,
as_047,2026-02-14T13:46:00Z,,Diese Woche ist ___ Sitzung im Büroteam besonders wichtig.,der,die,das,dem,1,die,„Sitzung“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_047_sitzung_a2_arbeit,A2,A2-Arbeit,,ready,,
as_048,2026-02-14T13:47:00Z,,Für unsere Gruppe ist ___ Handy im Technik-Chat zentral.,das,den,die,der,0,das,„Handy“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_048_handy_a2_technik,A2,A2-Technik,,ready,,
as_049,2026-02-14T13:48:00Z,,Im heutigen Austausch ist ___ Büro im Büroteam ein Schwerpunkt.,der,dem,das,die,2,das,„Büro“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_049_buero_a2_arbeit,A2,A2-Arbeit,,ready,,
as_050,2026-02-14T13:49:00Z,,Heute ist ___ Ticket bei der Reiseplanung ein wichtiges Thema.,die,des,der,das,3,das,„Ticket“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_050_ticket_a2_reisen,A2,A2-Reisen,,ready,,
as_051,2026-02-14T13:50:00Z,,Im Alltag bleibt ___ Paket im Tagesablauf sehr relevant.,die,den,das,der,2,das,„Paket“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_051_paket_a2_alltag,A2,A2-Alltag,,ready,,
as_052,2026-02-14T13:51:00Z,,Gerade ist ___ Problem im Tagesablauf klar im Fokus.,das,der,die,dem,0,das,„Problem“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_052_problem_a2_alltag,A2,A2-Alltag,,ready,,
as_053,2026-02-14T13:52:00Z,,Am Morgen ist ___ Gespräch in Gesprächen schon präsent.,der,die,des,das,3,das,„Gespräch“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_053_gespraech_a2_kommunikation,A2,A2-Kommunikation,,ready,,
as_054,2026-02-14T13:53:00Z,,Diese Woche ist ___ Angebot beim Budget besonders wichtig.,das,der,die,den,0,das,„Angebot“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_054_angebot_a2_finanzen,A2,A2-Finanzen,,ready,,
as_055,2026-02-14T13:54:00Z,,Für unsere Gruppe ist ___ Foto am Wochenende zentral.,dem,die,das,der,2,das,„Foto“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_055_foto_a2_freizeit,A2,A2-Freizeit,,ready,,
as_056,2026-02-14T13:55:00Z,,Im heutigen Austausch ist ___ Formular im Büroteam ein Schwerpunkt.,das,der,des,die,0,das,„Formular“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_056_formular_a2_arbeit,A2,A2-Arbeit,,ready,,
as_057,2026-02-14T13:56:00Z,,Heute ist ___ Gerät im Technik-Chat ein wichtiges Thema.,den,der,die,das,3,das,„Gerät“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_057_geraet_a2_technik,A2,A2-Technik,,ready,,
as_058,2026-02-14T13:57:00Z,,Im Alltag bleibt ___ Hotel bei der Reiseplanung sehr relevant.,das,dem,die,der,0,das,„Hotel“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_058_hotel_a2_reisen,A2,A2-Reisen,,ready,,
as_059,2026-02-14T13:58:00Z,,Gerade ist ___ Restaurant im Tagesablauf klar im Fokus.,des,das,der,die,1,das,„Restaurant“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_059_restaurant_a2_alltag,A2,A2-Alltag,,ready,,
as_060,2026-02-14T13:59:00Z,,Am Morgen ist ___ Kapitel im Sprachkurs schon präsent.,das,der,die,den,0,das,„Kapitel“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_060_kapitel_a2_lernen,A2,A2-Lernen,,ready,,
as_061,2026-02-14T14:00:00Z,,Diese Woche ist ___ Video im Technik-Chat besonders wichtig.,dem,der,das,die,2,das,„Video“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_061_video_a2_technik,A2,A2-Technik,,ready,,
as_062,2026-02-14T14:01:00Z,,Für unsere Gruppe ist ___ Medikament für die Gesundheit zentral.,der,des,die,das,3,das,„Medikament“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_062_medikament_a2_gesundheit,A2,A2-Gesundheit,,ready,,
as_063,2026-02-14T14:02:00Z,,Im heutigen Austausch ist ___ Fahrrad auf dem Arbeitsweg ein Schwerpunkt.,die,das,den,der,1,das,„Fahrrad“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_063_fahrrad_a2_verkehr,A2,A2-Verkehr,,ready,,
as_064,2026-02-14T14:03:00Z,,Heute ist ___ Fenster zu Hause ein wichtiges Thema.,der,dem,das,die,2,das,„Fenster“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_064_fenster_a2_wohnen,A2,A2-Wohnen,,ready,,
as_065,2026-02-14T14:04:00Z,,Im Alltag bleibt ___ Dokument im Büroteam sehr relevant.,das,die,des,der,0,das,„Dokument“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_065_dokument_a2_arbeit,A2,A2-Arbeit,,ready,,
as_066,2026-02-14T14:05:00Z,,Gerade ist ___ Abenteuer am Wochenende klar im Fokus.,den,der,die,das,3,das,„Abenteuer“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_066_abenteuer_a2_freizeit,A2,A2-Freizeit,,ready,,
as_067,2026-02-14T14:06:00Z,,Am Morgen ist ___ Ergebnis im Büroteam schon präsent.,das,der,die,dem,0,das,„Ergebnis“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_067_ergebnis_a2_arbeit,A2,A2-Arbeit,,ready,,
as_068,2026-02-14T14:07:00Z,,Diese Woche ist ___ Training im Wochenplan besonders wichtig.,das,der,des,die,0,das,„Training“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_068_training_a2_sport,A2,A2-Sport,,ready,,
as_069,2026-02-14T14:08:00Z,,Für unsere Gruppe ist ___ Konto beim Budget zentral.,der,das,die,den,1,das,„Konto“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_069_konto_a2_finanzen,A2,A2-Finanzen,,ready,,
as_070,2026-02-14T14:09:00Z,,Im heutigen Austausch ist ___ Museum im Stadtleben ein Schwerpunkt.,der,das,dem,die,1,das,„Museum“ ist neutral. Im Nominativ Singular passt hier „das“.,artikel_070_museum_a2_stadt,A2,A2-Stadt,,ready,,
as_071,2026-02-14T14:10:00Z,,Nach dem stressigen Tag bleibt ___ Laptop im Technik-Chat trotzdem zentral.,die,das,dem,der,3,der,„Laptop“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_071_laptop_a2_technik,A2,A2-B1-Technik,,ready,,
as_072,2026-02-14T14:11:00Z,,Vor dem nächsten Termin ist ___ Bahnhof bei der Reiseplanung weiterhin wichtig.,der,des,die,das,0,der,„Bahnhof“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_072_bahnhof_a2_reisen,A2,A2-B1-Reisen,,ready,,
as_073,2026-02-14T14:12:00Z,,Trotz vieler Aufgaben ist ___ Vertrag im Büroteam heute ein Schwerpunkt.,der,das,den,die,0,der,„Vertrag“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_073_vertrag_a2_arbeit,A2,A2-B1-Arbeit,,ready,,
as_074,2026-02-14T14:13:00Z,,Im Teamchat am Abend ist ___ Wecker im Tagesablauf überraschend präsent.,dem,der,das,die,1,der,„Wecker“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_074_wecker_a2_alltag,A2,A2-B1-Alltag,,ready,,
as_075,2026-02-14T14:14:00Z,,Nach dem Feedback aus der Gruppe wird ___ Schlüssel im Tagesablauf noch relevanter.,das,der,des,die,1,der,„Schlüssel“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_075_schluessel_a2_alltag,A2,A2-B1-Alltag,,ready,,
as_076,2026-02-14T14:15:00Z,,Bei der Planung für morgen bleibt ___ Kaffee im Tagesablauf klar im Fokus.,das,die,den,der,3,der,„Kaffee“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_076_kaffee_a2_alltag,A2,A2-B1-Alltag,,ready,,
as_077,2026-02-14T14:16:00Z,,Selbst unter Zeitdruck bleibt ___ Rucksack bei der Reiseplanung ein wichtiger Punkt.,das,der,dem,die,1,der,„Rucksack“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_077_rucksack_a2_reisen,A2,A2-B1-Reisen,,ready,,
as_078,2026-02-14T14:17:00Z,,Nach dem stressigen Tag bleibt ___ Bildschirm im Technik-Chat trotzdem zentral.,der,des,das,die,0,der,„Bildschirm“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_078_bildschirm_a2_technik,A2,A2-B1-Technik,,ready,,
as_079,2026-02-14T14:18:00Z,,Vor dem nächsten Termin ist ___ Nachbar in der Nachbarschaft weiterhin wichtig.,den,das,die,der,3,der,„Nachbar“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_079_nachbar_a2_soziales,A2,A2-B1-Soziales,,ready,,
as_080,2026-02-14T14:19:00Z,,Trotz vieler Aufgaben ist ___ Chef im Büroteam heute ein Schwerpunkt.,dem,der,die,das,1,der,„Chef“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_080_chef_a2_arbeit,A2,A2-B1-Arbeit,,ready,,
as_081,2026-02-14T14:20:00Z,,Im Teamchat am Abend ist ___ Kurs im Sprachkurs überraschend präsent.,das,die,der,des,2,der,„Kurs“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_081_kurs_a2_lernen,A2,A2-B1-Lernen,,ready,,
as_082,2026-02-14T14:21:00Z,,Nach dem Feedback aus der Gruppe wird ___ Termin bei der Wochenplanung noch relevanter.,der,die,den,das,0,der,„Termin“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_082_termin_a2_organisation,A2,A2-B1-Organisation,,ready,,
as_083,2026-02-14T14:22:00Z,,Bei der Planung für morgen bleibt ___ Garten zu Hause klar im Fokus.,dem,das,die,der,3,der,„Garten“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_083_garten_a2_wohnen,A2,A2-B1-Wohnen,,ready,,
as_084,2026-02-14T14:23:00Z,,Selbst unter Zeitdruck bleibt ___ Bus auf dem Arbeitsweg ein wichtiger Punkt.,das,des,der,die,2,der,„Bus“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_084_bus_a2_verkehr,A2,A2-B1-Verkehr,,ready,,
as_085,2026-02-14T14:24:00Z,,Nach dem stressigen Tag bleibt ___ Bericht im Büroteam trotzdem zentral.,die,das,der,den,2,der,„Bericht“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_085_bericht_a2_arbeit,A2,A2-B1-Arbeit,,ready,,
as_086,2026-02-14T14:25:00Z,,Vor dem nächsten Termin ist ___ Film am Wochenende weiterhin wichtig.,die,der,dem,das,1,der,„Film“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_086_film_a2_freizeit,A2,A2-B1-Freizeit,,ready,,
as_087,2026-02-14T14:26:00Z,,Trotz vieler Aufgaben ist ___ Plan bei der Wochenplanung heute ein Schwerpunkt.,des,der,das,die,1,der,„Plan“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_087_plan_a2_organisation,A2,A2-B1-Organisation,,ready,,
as_088,2026-02-14T14:27:00Z,,Im Teamchat am Abend ist ___ Drucker im Technik-Chat überraschend präsent.,der,den,das,die,0,der,„Drucker“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_088_drucker_a2_technik,A2,A2-B1-Technik,,ready,,
as_089,2026-02-14T14:28:00Z,,Nach dem Feedback aus der Gruppe wird ___ Router im Technik-Chat noch relevanter.,dem,die,das,der,3,der,„Router“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_089_router_a2_technik,A2,A2-B1-Technik,,ready,,
as_090,2026-02-14T14:29:00Z,,Bei der Planung für morgen bleibt ___ Markt im Stadtleben klar im Fokus.,des,das,die,der,3,der,„Markt“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_090_markt_a2_stadt,A2,A2-B1-Stadt,,ready,,
as_091,2026-02-14T14:30:00Z,,Selbst unter Zeitdruck bleibt ___ Regen beim Blick aufs Wetter ein wichtiger Punkt.,der,das,die,den,0,der,„Regen“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_091_regen_a2_wetter,A2,A2-B1-Wetter,,ready,,
as_092,2026-02-14T14:31:00Z,,Nach dem stressigen Tag bleibt ___ Fehler im Sprachkurs trotzdem zentral.,dem,die,der,das,2,der,„Fehler“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_092_fehler_a2_lernen,A2,A2-B1-Lernen,,ready,,
as_093,2026-02-14T14:32:00Z,,Vor dem nächsten Termin ist ___ Pass bei der Reiseplanung weiterhin wichtig.,der,des,das,die,0,der,„Pass“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_093_pass_a2_reisen,A2,A2-B1-Reisen,,ready,,
as_094,2026-02-14T14:33:00Z,,Trotz vieler Aufgaben ist ___ Balkon zu Hause heute ein Schwerpunkt.,den,die,das,der,3,der,„Balkon“ ist maskulin. Im Nominativ Singular passt hier „der“.,artikel_094_balkon_a2_wohnen,A2,A2-B1-Wohnen,,ready,,
as_095,2026-02-14T14:34:00Z,,Im Teamchat am Abend ist ___ Wohnung zu Hause überraschend präsent.,der,die,dem,das,1,die,„Wohnung“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_095_wohnung_a2_wohnen,A2,A2-B1-Wohnen,,ready,,
as_096,2026-02-14T14:35:00Z,,Nach dem Feedback aus der Gruppe wird ___ Lampe zu Hause noch relevanter.,die,der,das,des,0,die,„Lampe“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_096_lampe_a2_wohnen,A2,A2-B1-Wohnen,,ready,,
as_097,2026-02-14T14:36:00Z,,Bei der Planung für morgen bleibt ___ Tasche im Tagesablauf klar im Fokus.,die,den,das,der,0,die,„Tasche“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_097_tasche_a2_alltag,A2,A2-B1-Alltag,,ready,,
as_098,2026-02-14T14:37:00Z,,Selbst unter Zeitdruck bleibt ___ Rechnung beim Budget ein wichtiger Punkt.,die,das,dem,der,0,die,„Rechnung“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_098_rechnung_a2_finanzen,A2,A2-B1-Finanzen,,ready,,
as_099,2026-02-14T14:38:00Z,,Nach dem stressigen Tag bleibt ___ Präsentation im Büroteam trotzdem zentral.,der,die,das,des,1,die,„Präsentation“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_099_praesentation_a2_arbeit,A2,A2-B1-Arbeit,,ready,,
as_100,2026-02-14T14:39:00Z,,Vor dem nächsten Termin ist ___ Nachricht in Gesprächen weiterhin wichtig.,der,die,das,den,1,die,„Nachricht“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_100_nachricht_a2_kommunikation,A2,A2-B1-Kommunikation,,ready,,
as_101,2026-02-14T14:40:00Z,,Trotz vieler Aufgaben ist ___ Pause im Tagesablauf heute ein Schwerpunkt.,die,dem,das,der,0,die,„Pause“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_101_pause_a2_alltag,A2,A2-B1-Alltag,,ready,,
as_102,2026-02-14T14:41:00Z,,Im Teamchat am Abend ist ___ Reise bei der Reiseplanung überraschend präsent.,die,des,der,das,0,die,„Reise“ ist feminin. Im Nominativ Singular passt hier „die“.,artikel_102_reise_a2_reisen,A2,A2-B1-Reisen,,ready,,
