quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,message_id,status,audio_text,audio_file_id
tvt_011,2026-02-13T10:10:00Z,,Thema: Familie -> Alltagsszene: Der Mann meiner Schwester ist ___. Welche Ergänzung passt hier am besten?,dem Balkon,mein Schwager,warme Handschuhe,einen Mantel,1,mein Schwager,"Hier passt „mein Schwager“, weil diese Antwort im Kontext zum Thema Familie logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_familie_mein_schwager_uB,A2,Familie,,ready,,
tvt_012,2026-02-13T10:11:00Z,,Thema: Familie -> Kontextentscheidung: Der Mann meiner Schwester ist ___. Welche Lösung ist hier am stimmigsten?,die Fotografie,Kräutertee,Rathaus,mein Schwager,3,mein Schwager,"Hier passt „mein Schwager“, weil diese Antwort im Kontext zum Thema Familie logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_familie_mein_schwager_uC,A2,Familie,,ready,,
tvt_013,2026-02-13T10:12:00Z,,Thema: Farben -> Bei Rot an der Ampel müssen wir ___.,eine Tomatensauce,das Gehalt,ein Ladegerät,stehen bleiben,3,stehen bleiben,"Hier passt „stehen bleiben“, weil diese Antwort im Kontext zum Thema Farben logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_farben_stehen_bleiben_uA,A2,Farben,,ready,,
tvt_014,2026-02-13T10:13:00Z,,Thema: Farben -> Anwendung: Bei Rot an der Ampel müssen wir ___. Welche Ergänzung ist hier sinnvoll?,Kräutertee,eine Tomatensauce,stehen bleiben,den Stundenplan,2,stehen bleiben,"Hier passt „stehen bleiben“, weil diese Antwort im Kontext zum Thema Farben logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_farben_stehen_bleiben_uB,A2,Farben,,ready,,
tvt_015,2026-02-13T10:14:00Z,,Thema: Farben -> Vertiefung: Bei Rot an der Ampel müssen wir ___. Welche Option passt in diesem Kontext eindeutig?,warme Handschuhe,stehen bleiben,eine Karotte,Mineralwasser,1,stehen bleiben,"Hier passt „stehen bleiben“, weil diese Antwort im Kontext zum Thema Farben logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_farben_stehen_bleiben_uC,A2,Farben,,ready,,
tvt_016,2026-02-13T10:15:00Z,,Thema: Frühstück -> Am Morgen esse ich gern ___ mit Käse.,Turnier,Vollkornbrot,ein Gewitter,einen Reisepass,1,Vollkornbrot,"Hier passt „Vollkornbrot“, weil diese Antwort im Kontext zum Thema Frühstück logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_fruehstueck_vollkornbrot_uA,A2,Frühstück,,ready,,
tvt_017,2026-02-13T10:16:00Z,,Thema: Frühstück -> Kurzdialog: Am Morgen esse ich gern ___ mit Käse. Welche Ergänzung ist im Kontext stimmig?,mein Schwager,Vollkornbrot,Baustelle,der Schweiz,1,Vollkornbrot,"Hier passt „Vollkornbrot“, weil diese Antwort im Kontext zum Thema Frühstück logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_fruehstueck_vollkornbrot_uB,A2,Frühstück,,ready,,
tvt_018,2026-02-13T10:17:00Z,,Thema: Frühstück -> Kontexttest: Am Morgen esse ich gern ___ mit Käse. Welche Option ist sprachlich am passendsten?,die Fotografie,Vollkornbrot,eine Tomatensauce,das Gehalt,1,Vollkornbrot,"Hier passt „Vollkornbrot“, weil diese Antwort im Kontext zum Thema Frühstück logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_fruehstueck_vollkornbrot_uC,A2,Frühstück,,ready,,
tvt_019,2026-02-13T10:18:00Z,,Thema: Essen und Trinken -> Im Winter esse ich abends gern ___.,den Wald,eine Suppe,stehen bleiben,einen Apfel,1,eine Suppe,"Hier passt „eine Suppe“, weil diese Antwort im Kontext zum Thema Essen und Trinken logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_essen_und_trinken_eine_suppe_uA,A2,Essen und Trinken,,ready,,
tvt_020,2026-02-13T10:19:00Z,,Thema: Essen und Trinken -> Situationscheck: Im Winter esse ich abends gern ___. Welche Option passt semantisch am besten?,die Preise,Turnier,die Fotografie,eine Suppe,3,eine Suppe,"Hier passt „eine Suppe“, weil diese Antwort im Kontext zum Thema Essen und Trinken logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_essen_und_trinken_eine_suppe_uB,A2,Essen und Trinken,,ready,,
tvt_021,2026-02-13T10:20:00Z,,Thema: Essen und Trinken -> Fokusaufgabe: Im Winter esse ich abends gern ___. Welche Antwort passt hier am präzisesten?,Enttäuschung,einem Dialekt,eine Suppe,ein Aufwärmtraining,2,eine Suppe,"Hier passt „eine Suppe“, weil diese Antwort im Kontext zum Thema Essen und Trinken logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_essen_und_trinken_eine_suppe_uC,A2,Essen und Trinken,,ready,,
tvt_022,2026-02-13T10:21:00Z,,Thema: Essen und Trinken -> Zu Nudeln passt oft ___.,die Preise,der Schweiz,die Fotografie,eine Tomatensauce,3,eine Tomatensauce,"Hier passt „eine Tomatensauce“, weil diese Antwort im Kontext zum Thema Essen und Trinken logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_essen_und_trinken_eine_tomatensauce_uA,A2,Essen und Trinken,,ready,,
tvt_023,2026-02-13T10:22:00Z,,Thema: Essen und Trinken -> Kurzdialog: Zu Nudeln passt oft ___. Welche Ergänzung ist im Kontext stimmig?,Teammeeting,eine Reservierung,eine Tomatensauce,meine Cousine,2,eine Tomatensauce,"Hier passt „eine Tomatensauce“, weil diese Antwort im Kontext zum Thema Essen und Trinken logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_essen_und_trinken_eine_tomatensauce_uB,A2,Essen und Trinken,,ready,,
tvt_024,2026-02-13T10:23:00Z,,Thema: Essen und Trinken -> Kontexttest: Zu Nudeln passt oft ___. Welche Option ist sprachlich am passendsten?,eine Tomatensauce,eine Zusammenfassung,Untertitel,die Preise,0,eine Tomatensauce,"Hier passt „eine Tomatensauce“, weil diese Antwort im Kontext zum Thema Essen und Trinken logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_essen_und_trinken_eine_tomatensauce_uC,A2,Essen und Trinken,,ready,,
tvt_025,2026-02-13T10:24:00Z,,Thema: Kleidung -> Im Januar trage ich draußen ___.,einem Schneidebrett,einen Mantel,Bildschirm,einen Reisepass,1,einen Mantel,"Hier passt „einen Mantel“, weil diese Antwort im Kontext zum Thema Kleidung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_kleidung_einen_mantel_uA,A2,Kleidung,,ready,,
tvt_026,2026-02-13T10:25:00Z,,Thema: Kleidung -> Anwendung: Im Januar trage ich draußen ___. Welche Ergänzung ist hier sinnvoll?,einen Mantel,Wechselgeld,Rathaus,die Schulter,0,einen Mantel,"Hier passt „einen Mantel“, weil diese Antwort im Kontext zum Thema Kleidung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_kleidung_einen_mantel_uB,A2,Kleidung,,ready,,
tvt_027,2026-02-13T10:26:00Z,,Thema: Kleidung -> Vertiefung: Im Januar trage ich draußen ___. Welche Option passt in diesem Kontext eindeutig?,Kreuzung,einen Apfel,einen Mantel,die Fotografie,2,einen Mantel,"Hier passt „einen Mantel“, weil diese Antwort im Kontext zum Thema Kleidung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_kleidung_einen_mantel_uC,A2,Kleidung,,ready,,
tvt_028,2026-02-13T10:27:00Z,,Thema: Kleidung -> Bei Schnee brauche ich an den Händen ___.,warme Handschuhe,eine Klassenarbeit,Rathaus,Kreuzung,0,warme Handschuhe,"Hier passt „warme Handschuhe“, weil diese Antwort im Kontext zum Thema Kleidung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_kleidung_warme_handschuhe_uA,A2,Kleidung,,ready,,
tvt_029,2026-02-13T10:28:00Z,,Thema: Kleidung -> Sprachpraxis: Bei Schnee brauche ich an den Händen ___. Welche Antwort passt im Themenfeld am besten?,warme Handschuhe,einen Papagei,einer Vokabelkarte,ein Bach,0,warme Handschuhe,"Hier passt „warme Handschuhe“, weil diese Antwort im Kontext zum Thema Kleidung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_kleidung_warme_handschuhe_uB,A2,Kleidung,,ready,,
tvt_030,2026-02-13T10:29:00Z,,Thema: Kleidung -> Praxischeck: Bei Schnee brauche ich an den Händen ___. Welche Ergänzung ergibt den sinnvollsten Satz?,der Knöchel,warme Handschuhe,der Regisseur,ein Gewitter,1,warme Handschuhe,"Hier passt „warme Handschuhe“, weil diese Antwort im Kontext zum Thema Kleidung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_kleidung_warme_handschuhe_uC,A2,Kleidung,,ready,,
tvt_031,2026-02-13T10:30:00Z,,"Thema: Wetter -> Wenn es stark blitzt und donnert, ist das ___.",eine Bewerbung,Kreuzung,ein Gewitter,meine Cousine,2,ein Gewitter,"Hier passt „ein Gewitter“, weil diese Antwort im Kontext zum Thema Wetter logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_wetter_ein_gewitter_uA,A2,Wetter,,ready,,
tvt_032,2026-02-13T10:31:00Z,,"Thema: Wetter -> Anwendung: Wenn es stark blitzt und donnert, ist das ___. Welche Ergänzung ist hier sinnvoll?",eine Deadline,den Kassenbon,einem Dialekt,ein Gewitter,3,ein Gewitter,"Hier passt „ein Gewitter“, weil diese Antwort im Kontext zum Thema Wetter logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_wetter_ein_gewitter_uB,A2,Wetter,,ready,,
tvt_033,2026-02-13T10:32:00Z,,"Thema: Wetter -> Vertiefung: Wenn es stark blitzt und donnert, ist das ___. Welche Option passt in diesem Kontext eindeutig?",der Regisseur,Wechselgeld,ein Gewitter,Kleiderschrank,2,ein Gewitter,"Hier passt „ein Gewitter“, weil diese Antwort im Kontext zum Thema Wetter logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_wetter_ein_gewitter_uC,A2,Wetter,,ready,,
tvt_034,2026-02-13T10:33:00Z,,Thema: Restaurant -> Für Samstagabend machen wir zuerst ___.,ein Feuerwerk,Kreuzung,eine Reservierung,eine Klassenarbeit,2,eine Reservierung,"Hier passt „eine Reservierung“, weil diese Antwort im Kontext zum Thema Restaurant logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_restaurant_eine_reservierung_uA,A2,Restaurant,,ready,,
tvt_035,2026-02-13T10:34:00Z,,Thema: Restaurant -> Praxiskontext: Für Samstagabend machen wir zuerst ___. Welche Option ergänzt den Satz korrekt?,einen Reisepass,eine Reservierung,Portugal,eine Karotte,1,eine Reservierung,"Hier passt „eine Reservierung“, weil diese Antwort im Kontext zum Thema Restaurant logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_restaurant_eine_reservierung_uB,A2,Restaurant,,ready,,
tvt_036,2026-02-13T10:35:00Z,,Thema: Restaurant -> Transferaufgabe: Für Samstagabend machen wir zuerst ___. Welche Ergänzung ist logisch korrekt?,Baustelle,eine Reservierung,ein Rezept,den Anrufbeantworter,1,eine Reservierung,"Hier passt „eine Reservierung“, weil diese Antwort im Kontext zum Thema Restaurant logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_restaurant_eine_reservierung_uC,A2,Restaurant,,ready,,
tvt_037,2026-02-13T10:36:00Z,,Thema: Schule -> Vor Mathe schaue ich in ___.,ein Gewitter,Untertitel,den Stundenplan,warme Handschuhe,2,den Stundenplan,"Hier passt „den Stundenplan“, weil diese Antwort im Kontext zum Thema Schule logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_schule_den_stundenplan_uA,A2,Schule,,ready,,
tvt_038,2026-02-13T10:37:00Z,,Thema: Schule -> Anwendung: Vor Mathe schaue ich in ___. Welche Ergänzung ist hier sinnvoll?,Portugal,ein Feuerwerk,den Stundenplan,Turnier,2,den Stundenplan,"Hier passt „den Stundenplan“, weil diese Antwort im Kontext zum Thema Schule logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_schule_den_stundenplan_uB,A2,Schule,,ready,,
tvt_039,2026-02-13T10:38:00Z,,Thema: Schule -> Vertiefung: Vor Mathe schaue ich in ___. Welche Option passt in diesem Kontext eindeutig?,den Stundenplan,eine Suppe,einen Reisepass,einen Mantel,0,den Stundenplan,"Hier passt „den Stundenplan“, weil diese Antwort im Kontext zum Thema Schule logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_schule_den_stundenplan_uC,A2,Schule,,ready,,
tvt_040,2026-02-13T10:39:00Z,,Thema: Schule -> Am Freitag schreiben wir in Deutsch ___.,die Schulter,die Preise,eine Klassenarbeit,ein Bach,2,eine Klassenarbeit,"Hier passt „eine Klassenarbeit“, weil diese Antwort im Kontext zum Thema Schule logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_schule_eine_klassenarbeit_uA,A2,Schule,,ready,,
tvt_041,2026-02-13T10:40:00Z,,Thema: Schule -> Sprachpraxis: Am Freitag schreiben wir in Deutsch ___. Welche Antwort passt im Themenfeld am besten?,Teammeeting,ein Bach,eine Klassenarbeit,warme Handschuhe,2,eine Klassenarbeit,"Hier passt „eine Klassenarbeit“, weil diese Antwort im Kontext zum Thema Schule logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_schule_eine_klassenarbeit_uB,A2,Schule,,ready,,
tvt_042,2026-02-13T10:41:00Z,,Thema: Schule -> Praxischeck: Am Freitag schreiben wir in Deutsch ___. Welche Ergänzung ergibt den sinnvollsten Satz?,das Schlagzeug,die Melodie,eine Bewerbung,eine Klassenarbeit,3,eine Klassenarbeit,"Hier passt „eine Klassenarbeit“, weil diese Antwort im Kontext zum Thema Schule logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_schule_eine_klassenarbeit_uC,A2,Schule,,ready,,
tvt_043,2026-02-13T10:42:00Z,,Thema: Beruf -> Für eine neue Stelle schicke ich zuerst ___.,einer Vokabelkarte,eine Paprika,Enttäuschung,eine Bewerbung,3,eine Bewerbung,"Hier passt „eine Bewerbung“, weil diese Antwort im Kontext zum Thema Beruf logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_beruf_eine_bewerbung_uA,A2,Beruf,,ready,,
tvt_044,2026-02-13T10:43:00Z,,Thema: Beruf -> Praxiskontext: Für eine neue Stelle schicke ich zuerst ___. Welche Option ergänzt den Satz korrekt?,eine Tomatensauce,ein Feuerwerk,einen Mantel,eine Bewerbung,3,eine Bewerbung,"Hier passt „eine Bewerbung“, weil diese Antwort im Kontext zum Thema Beruf logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_beruf_eine_bewerbung_uB,A2,Beruf,,ready,,
tvt_045,2026-02-13T10:44:00Z,,Thema: Beruf -> Transferaufgabe: Für eine neue Stelle schicke ich zuerst ___. Welche Ergänzung ist logisch korrekt?,Pünktlichkeit,die Prozente,die Schulter,eine Bewerbung,3,eine Bewerbung,"Hier passt „eine Bewerbung“, weil diese Antwort im Kontext zum Thema Beruf logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_beruf_eine_bewerbung_uC,A2,Beruf,,ready,,
tvt_046,2026-02-13T10:45:00Z,,Thema: Beruf -> Am Monatsende bekomme ich auf mein Konto ___.,Gitarre,das Gehalt,Kräutertee,den Wald,1,das Gehalt,"Hier passt „das Gehalt“, weil diese Antwort im Kontext zum Thema Beruf logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_beruf_das_gehalt_uA,A2,Beruf,,ready,,
tvt_047,2026-02-13T10:46:00Z,,Thema: Beruf -> Alltagsszene: Am Monatsende bekomme ich auf mein Konto ___. Welche Ergänzung passt hier am besten?,Gitarre,die Fotografie,das Gehalt,die Melodie,2,das Gehalt,"Hier passt „das Gehalt“, weil diese Antwort im Kontext zum Thema Beruf logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_beruf_das_gehalt_uB,A2,Beruf,,ready,,
tvt_048,2026-02-13T10:47:00Z,,Thema: Beruf -> Kontextentscheidung: Am Monatsende bekomme ich auf mein Konto ___. Welche Lösung ist hier am stimmigsten?,ein Bach,Baustelle,das Gehalt,Französisch,2,das Gehalt,"Hier passt „das Gehalt“, weil diese Antwort im Kontext zum Thema Beruf logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_beruf_das_gehalt_uC,A2,Beruf,,ready,,
tvt_049,2026-02-13T10:48:00Z,,Thema: Freizeit -> An einem ruhigen Abend spiele ich gern ___.,die Preise,ein Adventskranz,ein Ladegerät,ein Brettspiel,3,ein Brettspiel,"Hier passt „ein Brettspiel“, weil diese Antwort im Kontext zum Thema Freizeit logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_freizeit_ein_brettspiel_uA,A2,Freizeit,,ready,,
tvt_050,2026-02-13T10:49:00Z,,Thema: Freizeit -> Sprachpraxis: An einem ruhigen Abend spiele ich gern ___. Welche Antwort passt im Themenfeld am besten?,ein Brettspiel,Kräutertee,ein Kaninchen,die Miete,0,ein Brettspiel,"Hier passt „ein Brettspiel“, weil diese Antwort im Kontext zum Thema Freizeit logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_freizeit_ein_brettspiel_uB,A2,Freizeit,,ready,,
tvt_051,2026-02-13T10:50:00Z,,Thema: Freizeit -> Praxischeck: An einem ruhigen Abend spiele ich gern ___. Welche Ergänzung ergibt den sinnvollsten Satz?,ein Brettspiel,den Anrufbeantworter,den Wald,den Kassenbon,0,ein Brettspiel,"Hier passt „ein Brettspiel“, weil diese Antwort im Kontext zum Thema Freizeit logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_freizeit_ein_brettspiel_uC,A2,Freizeit,,ready,,
tvt_052,2026-02-13T10:51:00Z,,Thema: Freizeit -> Am Wochenende gehe ich oft mit Freunden auf ___.,ein Gewitter,ein Konzert,einer Vokabelkarte,Teammeeting,1,ein Konzert,"Hier passt „ein Konzert“, weil diese Antwort im Kontext zum Thema Freizeit logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_freizeit_ein_konzert_uA,A2,Freizeit,,ready,,
tvt_053,2026-02-13T10:52:00Z,,Thema: Freizeit -> Situationscheck: Am Wochenende gehe ich oft mit Freunden auf ___. Welche Option passt semantisch am besten?,ein Kaninchen,die Miete,Enttäuschung,ein Konzert,3,ein Konzert,"Hier passt „ein Konzert“, weil diese Antwort im Kontext zum Thema Freizeit logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_freizeit_ein_konzert_uB,A2,Freizeit,,ready,,
tvt_054,2026-02-13T10:53:00Z,,Thema: Freizeit -> Fokusaufgabe: Am Wochenende gehe ich oft mit Freunden auf ___. Welche Antwort passt hier am präzisesten?,eine Fahrkarte,mein Schwager,eine Bewerbung,ein Konzert,3,ein Konzert,"Hier passt „ein Konzert“, weil diese Antwort im Kontext zum Thema Freizeit logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_freizeit_ein_konzert_uC,A2,Freizeit,,ready,,
tvt_055,2026-02-13T10:54:00Z,,Thema: Reisen -> Am Flughafen brauche ich für den Check-in ___.,einen Mantel,einen Reisepass,der Regisseur,dem Balkon,1,einen Reisepass,"Hier passt „einen Reisepass“, weil diese Antwort im Kontext zum Thema Reisen logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_reisen_einen_reisepass_uA,A2,Reisen,,ready,,
tvt_056,2026-02-13T10:55:00Z,,Thema: Reisen -> Alltagsszene: Am Flughafen brauche ich für den Check-in ___. Welche Ergänzung passt hier am besten?,meine Cousine,der Knöchel,einen Reisepass,eine Tomatensauce,2,einen Reisepass,"Hier passt „einen Reisepass“, weil diese Antwort im Kontext zum Thema Reisen logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_reisen_einen_reisepass_uB,A2,Reisen,,ready,,
tvt_057,2026-02-13T10:56:00Z,,Thema: Reisen -> Kontextentscheidung: Am Flughafen brauche ich für den Check-in ___. Welche Lösung ist hier am stimmigsten?,die Melodie,ein Ladegerät,einen Reisepass,Rathaus,2,einen Reisepass,"Hier passt „einen Reisepass“, weil diese Antwort im Kontext zum Thema Reisen logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_reisen_einen_reisepass_uC,A2,Reisen,,ready,,
tvt_058,2026-02-13T10:57:00Z,,Thema: Reisen -> Für die Fahrt nach Berlin kaufe ich online ___.,das Gehalt,eine Fahrkarte,eine Reservierung,Pünktlichkeit,1,eine Fahrkarte,"Hier passt „eine Fahrkarte“, weil diese Antwort im Kontext zum Thema Reisen logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_reisen_eine_fahrkarte_uA,A2,Reisen,,ready,,
tvt_059,2026-02-13T10:58:00Z,,Thema: Reisen -> Kurzdialog: Für die Fahrt nach Berlin kaufe ich online ___. Welche Ergänzung ist im Kontext stimmig?,einen Mantel,ein Rezept,eine Fahrkarte,eine Paprika,2,eine Fahrkarte,"Hier passt „eine Fahrkarte“, weil diese Antwort im Kontext zum Thema Reisen logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_reisen_eine_fahrkarte_uB,A2,Reisen,,ready,,
tvt_060,2026-02-13T10:59:00Z,,Thema: Reisen -> Kontexttest: Für die Fahrt nach Berlin kaufe ich online ___. Welche Option ist sprachlich am passendsten?,Datenschutz,eine Fahrkarte,ein Brettspiel,die Miete,1,eine Fahrkarte,"Hier passt „eine Fahrkarte“, weil diese Antwort im Kontext zum Thema Reisen logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_reisen_eine_fahrkarte_uC,A2,Reisen,,ready,,
tvt_061,2026-02-13T11:00:00Z,,Thema: Wohnung -> Im Sommer frühstücke ich gern auf ___.,Französisch,dem Balkon,Bildschirm,Gitarre,1,dem Balkon,"Hier passt „dem Balkon“, weil diese Antwort im Kontext zum Thema Wohnung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_wohnung_dem_balkon_uA,A2,Wohnung,,ready,,
tvt_062,2026-02-13T11:01:00Z,,Thema: Wohnung -> Sprachpraxis: Im Sommer frühstücke ich gern auf ___. Welche Antwort passt im Themenfeld am besten?,einer Vokabelkarte,ein Konzert,dem Balkon,ein Aufwärmtraining,2,dem Balkon,"Hier passt „dem Balkon“, weil diese Antwort im Kontext zum Thema Wohnung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_wohnung_dem_balkon_uB,A2,Wohnung,,ready,,
tvt_063,2026-02-13T11:02:00Z,,Thema: Wohnung -> Praxischeck: Im Sommer frühstücke ich gern auf ___. Welche Ergänzung ergibt den sinnvollsten Satz?,Kleiderschrank,Kräutertee,ein Ladegerät,dem Balkon,3,dem Balkon,"Hier passt „dem Balkon“, weil diese Antwort im Kontext zum Thema Wohnung logisch ist. Die anderen Optionen gehören zu anderen Wortfeldern.",a2_wohnung_dem_balkon_uC,A2,Wohnung,,ready,,
