quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,message_id,status,audio_text,audio_file_id
q_trenn_fix_0024,2026-02-06T08:23:00Z,,Ich habe dich gestern __.,angerufen,rufe,geanrufen,anrufen,0,angerufen,Richtig: Ich habe dich gestern angerufen.,anrufen_a2_06_u,A2,Trennbare Verben,,ready,Ich habe dich gestern angerufen.,
q_trenn_fix_0025,2026-02-06T08:24:00Z,,Ich __ das Fenster jetzt __.,machen ... auf,machst ... auf,mache ... auf,macht ... auf,2,mache ... auf,Richtig: Ich mache das Fenster jetzt auf.,aufmachen_a1_01_u,A1,Trennbare Verben,,ready,Ich mache das Fenster jetzt auf.,
q_trenn_fix_0026,2026-02-06T08:25:00Z,,Du __ die Tür bitte __.,mache ... auf,machst ... auf,machen ... auf,macht ... auf,1,machst ... auf,Richtig: Du machst die Tür bitte auf.,aufmachen_a1_02_u,A1,Trennbare Verben,,ready,Du machst die Tür bitte auf.,
q_trenn_fix_0027,2026-02-06T08:26:00Z,,Der Mann __ die Garage am Morgen __.,macht ... auf,mache ... auf,machen ... auf,machst ... auf,0,macht ... auf,Richtig: Der Mann macht die Garage am Morgen auf.,aufmachen_a1_03_u,A1,Trennbare Verben,,ready,Der Mann macht die Garage am Morgen auf.,
q_trenn_fix_0028,2026-02-06T08:27:00Z,,Wir __ die Fenster im Wohnzimmer __.,machen ... auf,macht ... auf,mache ... auf,machst ... auf,0,machen ... auf,Richtig: Wir machen die Fenster im Wohnzimmer auf.,aufmachen_a1_04_u,A1,Trennbare Verben,,ready,Wir machen die Fenster im Wohnzimmer auf.,
q_trenn_fix_0029,2026-02-06T08:28:00Z,,"Wir __ die Tür nicht __, weil es zieht.",macht ... auf,mache ... auf,machen ... auf,machst ... auf,2,machen ... auf,"Richtig: Wir machen die Tür nicht auf, weil es zieht.",aufmachen_a2_05_u,A2,Trennbare Verben,,ready,"Wir machen die Tür nicht auf, weil es zieht.",
q_trenn_fix_0030,2026-02-06T08:29:00Z,,Sie hat das Fenster vorhin __.,aufgemacht,aufmacht,geaufmachen,macht,0,aufgemacht,Richtig: Sie hat das Fenster vorhin aufgemacht.,aufmachen_a2_06_u,A2,Trennbare Verben,,ready,Sie hat das Fenster vorhin aufgemacht.,
q_trenn_fix_0031,2026-02-06T08:30:00Z,,Ich __ die Tür leise __.,machen ... zu,macht ... zu,machst ... zu,mache ... zu,3,mache ... zu,Richtig: Ich mache die Tür leise zu.,zumachen_a1_01_u,A1,Trennbare Verben,,ready,Ich mache die Tür leise zu.,
q_trenn_fix_0032,2026-02-06T08:31:00Z,,Du __ das Fenster sofort __.,macht ... zu,machst ... zu,machen ... zu,mache ... zu,1,machst ... zu,Richtig: Du machst das Fenster sofort zu.,zumachen_a1_02_u,A1,Trennbare Verben,,ready,Du machst das Fenster sofort zu.,
q_trenn_fix_0033,2026-02-06T08:32:00Z,,Die Frau __ die Schublade __.,macht ... zu,machen ... zu,machst ... zu,mache ... zu,0,macht ... zu,Richtig: Die Frau macht die Schublade zu.,zumachen_a1_03_u,A1,Trennbare Verben,,ready,Die Frau macht die Schublade zu.,
q_trenn_fix_0034,2026-02-06T08:33:00Z,,Wir __ die Kiste __.,machen ... zu,mache ... zu,machst ... zu,macht ... zu,0,machen ... zu,Richtig: Wir machen die Kiste zu.,zumachen_a1_04_u,A1,Trennbare Verben,,ready,Wir machen die Kiste zu.,
q_trenn_fix_0035,2026-02-06T08:34:00Z,,"Du __ das Fenster __, weil es kalt ist.",machst ... zu,macht ... zu,machen ... zu,mache ... zu,0,machst ... zu,"Richtig: Du machst das Fenster zu, weil es kalt ist.",zumachen_a2_05_u,A2,Trennbare Verben,,ready,"Du machst das Fenster zu, weil es kalt ist.",
q_trenn_fix_0036,2026-02-06T08:35:00Z,,Ich habe die Tür eben __.,zugemacht,mache,gezumachen,zumacht,0,zugemacht,Richtig: Ich habe die Tür eben zugemacht.,zumachen_a2_06_u,A2,Trennbare Verben,,ready,Ich habe die Tür eben zugemacht.,
q_trenn_fix_0037,2026-02-06T08:36:00Z,,Ich __ das Licht im Flur __.,mache ... an,machst ... an,machen ... an,macht ... an,0,mache ... an,Richtig: Ich mache das Licht im Flur an.,anmachen_a1_01_u,A1,Trennbare Verben,,ready,Ich mache das Licht im Flur an.,
q_trenn_fix_0038,2026-02-06T08:37:00Z,,Du __ das Radio morgens __.,macht ... an,machen ... an,machst ... an,mache ... an,2,machst ... an,Richtig: Du machst das Radio morgens an.,anmachen_a1_02_u,A1,Trennbare Verben,,ready,Du machst das Radio morgens an.,
q_trenn_fix_0039,2026-02-06T08:38:00Z,,Er __ die Musik gleich __.,mache ... an,macht ... an,machst ... an,machen ... an,1,macht ... an,Richtig: Er macht die Musik gleich an.,anmachen_a1_03_u,A1,Trennbare Verben,,ready,Er macht die Musik gleich an.,
q_trenn_fix_0040,2026-02-06T08:39:00Z,,Wir __ den Fernseher am Abend __.,machen ... an,machst ... an,mache ... an,macht ... an,0,machen ... an,Richtig: Wir machen den Fernseher am Abend an.,anmachen_a1_04_u,A1,Trennbare Verben,,ready,Wir machen den Fernseher am Abend an.,
q_trenn_fix_0041,2026-02-06T08:40:00Z,,"Ich __ das Licht __, weil es dunkel wird.",machst ... an,mache ... an,machen ... an,macht ... an,1,mache ... an,"Richtig: Ich mache das Licht an, weil es dunkel wird.",anmachen_a2_05_u,A2,Trennbare Verben,,ready,"Ich mache das Licht an, weil es dunkel wird.",
q_trenn_fix_0042,2026-02-06T08:41:00Z,,Wir haben die Musik vorhin __.,geanmachen,angemacht,machen,anmacht,1,angemacht,Richtig: Wir haben die Musik vorhin angemacht.,anmachen_a2_06_u,A2,Trennbare Verben,,ready,Wir haben die Musik vorhin angemacht.,
q_trenn_fix_0043,2026-02-06T08:42:00Z,,Ich __ das Licht jetzt __.,macht ... aus,machst ... aus,machen ... aus,mache ... aus,3,mache ... aus,Richtig: Ich mache das Licht jetzt aus.,ausmachen_a1_01_u,A1,Trennbare Verben,,ready,Ich mache das Licht jetzt aus.,
q_trenn_fix_0044,2026-02-06T08:43:00Z,,Du __ den Fernseher bitte __.,machen ... aus,macht ... aus,mache ... aus,machst ... aus,3,machst ... aus,Richtig: Du machst den Fernseher bitte aus.,ausmachen_a1_02_u,A1,Trennbare Verben,,ready,Du machst den Fernseher bitte aus.,
q_trenn_fix_0045,2026-02-06T08:44:00Z,,Die Frau __ die Heizung nachts __.,macht ... aus,machst ... aus,machen ... aus,mache ... aus,0,macht ... aus,Richtig: Die Frau macht die Heizung nachts aus.,ausmachen_a1_03_u,A1,Trennbare Verben,,ready,Die Frau macht die Heizung nachts aus.,
q_trenn_fix_0046,2026-02-06T08:45:00Z,,Wir __ das Radio __.,macht ... aus,machen ... aus,machst ... aus,mache ... aus,1,machen ... aus,Richtig: Wir machen das Radio aus.,ausmachen_a1_04_u,A1,Trennbare Verben,,ready,Wir machen das Radio aus.,
q_trenn_fix_0047,2026-02-06T08:46:00Z,,"Wir __ den Fernseher __, weil wir schlafen wollen.",macht ... aus,mache ... aus,machen ... aus,machst ... aus,2,machen ... aus,"Richtig: Wir machen den Fernseher aus, weil wir schlafen wollen.",ausmachen_a2_05_u,A2,Trennbare Verben,,ready,"Wir machen den Fernseher aus, weil wir schlafen wollen.",
q_trenn_fix_0048,2026-02-06T08:47:00Z,,Ich habe das Licht gerade __.,mache,ausgemacht,ausmacht,geausmachen,1,ausgemacht,Richtig: Ich habe das Licht gerade ausgemacht.,ausmachen_a2_06_u,A2,Trennbare Verben,,ready,Ich habe das Licht gerade ausgemacht.,
q_trenn_fix_0049,2026-02-06T08:48:00Z,,Ich __ den Computer __.,schaltet ... ein,schalte ... ein,schaltest ... ein,schalten ... ein,1,schalte ... ein,Richtig: Ich schalte den Computer ein.,einschalten_a1_01_u,A1,Trennbare Verben,,ready,Ich schalte den Computer ein.,
q_trenn_fix_0050,2026-02-06T08:49:00Z,,Du __ den Fernseher um 20 Uhr __.,schalten ... ein,schalte ... ein,schaltet ... ein,schaltest ... ein,3,schaltest ... ein,Richtig: Du schaltest den Fernseher um 20 Uhr ein.,einschalten_a1_02_u,A1,Trennbare Verben,,ready,Du schaltest den Fernseher um 20 Uhr ein.,
q_trenn_fix_0051,2026-02-06T08:50:00Z,,Anna __ die Lampe __.,schaltest ... ein,schaltet ... ein,schalte ... ein,schalten ... ein,1,schaltet ... ein,Richtig: Anna schaltet die Lampe ein.,einschalten_a1_03_u,A1,Trennbare Verben,,ready,Anna schaltet die Lampe ein.,
q_trenn_fix_0052,2026-02-06T08:51:00Z,,Wir __ das Licht im Bad __.,schaltet ... ein,schaltest ... ein,schalten ... ein,schalte ... ein,2,schalten ... ein,Richtig: Wir schalten das Licht im Bad ein.,einschalten_a1_04_u,A1,Trennbare Verben,,ready,Wir schalten das Licht im Bad ein.,
q_trenn_fix_0053,2026-02-06T08:52:00Z,,"Du __ den Computer __, weil du arbeiten musst.",schalten ... ein,schaltest ... ein,schalte ... ein,schaltet ... ein,1,schaltest ... ein,"Richtig: Du schaltest den Computer ein, weil du arbeiten musst.",einschalten_a2_05_u,A2,Trennbare Verben,,ready,"Du schaltest den Computer ein, weil du arbeiten musst.",
q_trenn_fix_0054,2026-02-06T08:53:00Z,,Er hat das Radio vorhin __.,geeinschalten,schaltet,einschaltet,eingeschaltet,3,eingeschaltet,Richtig: Er hat das Radio vorhin eingeschaltet.,einschalten_a2_06_u,A2,Trennbare Verben,,ready,Er hat das Radio vorhin eingeschaltet.,
q_trenn_fix_0055,2026-02-06T08:54:00Z,,Ich __ den Computer jetzt __.,schalten ... aus,schalte ... aus,schaltest ... aus,schaltet ... aus,1,schalte ... aus,Richtig: Ich schalte den Computer jetzt aus.,ausschalten_a1_01_u,A1,Trennbare Verben,,ready,Ich schalte den Computer jetzt aus.,
q_trenn_fix_0056,2026-02-06T08:55:00Z,,Du __ das Licht im Zimmer __.,schalten ... aus,schaltest ... aus,schalte ... aus,schaltet ... aus,1,schaltest ... aus,Richtig: Du schaltest das Licht im Zimmer aus.,ausschalten_a1_02_u,A1,Trennbare Verben,,ready,Du schaltest das Licht im Zimmer aus.,
q_trenn_fix_0057,2026-02-06T08:56:00Z,,Tom __ den Fernseher __.,schalte ... aus,schaltest ... aus,schalten ... aus,schaltet ... aus,3,schaltet ... aus,Richtig: Tom schaltet den Fernseher aus.,ausschalten_a1_03_u,A1,Trennbare Verben,,ready,Tom schaltet den Fernseher aus.,
q_trenn_fix_0058,2026-02-06T08:57:00Z,,Wir __ das Radio am Abend __.,schaltet ... aus,schalte ... aus,schaltest ... aus,schalten ... aus,3,schalten ... aus,Richtig: Wir schalten das Radio am Abend aus.,ausschalten_a1_04_u,A1,Trennbare Verben,,ready,Wir schalten das Radio am Abend aus.,
q_trenn_fix_0059,2026-02-06T08:58:00Z,,"Ich __ das Licht __, weil ich sparen will.",schalten ... aus,schaltet ... aus,schalte ... aus,schaltest ... aus,2,schalte ... aus,"Richtig: Ich schalte das Licht aus, weil ich sparen will.",ausschalten_a2_05_u,A2,Trennbare Verben,,ready,"Ich schalte das Licht aus, weil ich sparen will.",
q_trenn_fix_0060,2026-02-06T08:59:00Z,,Wir haben den Fernseher eben __.,ausgeschaltet,geausschalten,ausschaltet,schalten,0,ausgeschaltet,Richtig: Wir haben den Fernseher eben ausgeschaltet.,ausschalten_a2_06_u,A2,Trennbare Verben,,ready,Wir haben den Fernseher eben ausgeschaltet.,
q_trenn_fix_0061,2026-02-06T09:00:00Z,,Ich __ mein Zimmer __.,räumst ... auf,räumt ... auf,räumen ... auf,räume ... auf,3,räume ... auf,Richtig: Ich räume mein Zimmer auf.,aufraeumen_a1_01_u,A1,Trennbare Verben,,ready,Ich räume mein Zimmer auf.,
q_trenn_fix_0062,2026-02-06T09:01:00Z,,Du __ den Schreibtisch __.,räumst ... auf,räumt ... auf,räume ... auf,räumen ... auf,0,räumst ... auf,Richtig: Du räumst den Schreibtisch auf.,aufraeumen_a1_02_u,A1,Trennbare Verben,,ready,Du räumst den Schreibtisch auf.,
q_trenn_fix_0063,2026-02-06T09:02:00Z,,Die Schwester __ die Küche __.,räumt ... auf,räumen ... auf,räumst ... auf,räume ... auf,0,räumt ... auf,Richtig: Die Schwester räumt die Küche auf.,aufraeumen_a1_03_u,A1,Trennbare Verben,,ready,Die Schwester räumt die Küche auf.,
q_trenn_fix_0064,2026-02-06T09:03:00Z,,Wir __ das Wohnzimmer __.,räumt ... auf,räumen ... auf,räumst ... auf,räume ... auf,1,räumen ... auf,Richtig: Wir räumen das Wohnzimmer auf.,aufraeumen_a1_04_u,A1,Trennbare Verben,,ready,Wir räumen das Wohnzimmer auf.,
q_trenn_fix_0065,2026-02-06T09:04:00Z,,"Wir __ das Zimmer schnell __, weil Besuch kommt.",räumst ... auf,räume ... auf,räumt ... auf,räumen ... auf,3,räumen ... auf,"Richtig: Wir räumen das Zimmer schnell auf, weil Besuch kommt.",aufraeumen_a2_05_u,A2,Trennbare Verben,,ready,"Wir räumen das Zimmer schnell auf, weil Besuch kommt.",
q_trenn_fix_0066,2026-02-06T09:05:00Z,,Ich habe die Küche schon __.,aufräumt,räume,aufgeräumt,geaufräumen,2,aufgeräumt,Richtig: Ich habe die Küche schon aufgeräumt.,aufraeumen_a2_06_u,A2,Trennbare Verben,,ready,Ich habe die Küche schon aufgeräumt.,
q_trenn_fix_0067,2026-02-06T09:06:00Z,,Ich __ den Tisch nach dem Essen __.,räumt ... ab,räumst ... ab,räumen ... ab,räume ... ab,3,räume ... ab,Richtig: Ich räume den Tisch nach dem Essen ab.,abraeumen_a1_01_u,A1,Trennbare Verben,,ready,Ich räume den Tisch nach dem Essen ab.,
q_trenn_fix_0068,2026-02-06T09:07:00Z,,Du __ die Teller __.,räumen ... ab,räume ... ab,räumst ... ab,räumt ... ab,2,räumst ... ab,Richtig: Du räumst die Teller ab.,abraeumen_a1_02_u,A1,Trennbare Verben,,ready,Du räumst die Teller ab.,
q_trenn_fix_0069,2026-02-06T09:08:00Z,,Er __ das Geschirr __.,räume ... ab,räumt ... ab,räumst ... ab,räumen ... ab,1,räumt ... ab,Richtig: Er räumt das Geschirr ab.,abraeumen_a1_03_u,A1,Trennbare Verben,,ready,Er räumt das Geschirr ab.,
q_trenn_fix_0070,2026-02-06T09:09:00Z,,Wir __ den Tisch gemeinsam __.,räumen ... ab,räume ... ab,räumt ... ab,räumst ... ab,0,räumen ... ab,Richtig: Wir räumen den Tisch gemeinsam ab.,abraeumen_a1_04_u,A1,Trennbare Verben,,ready,Wir räumen den Tisch gemeinsam ab.,
q_trenn_fix_0071,2026-02-06T09:10:00Z,,"Ich __ den Tisch sofort __, weil wir gleich gehen.",räume ... ab,räumen ... ab,räumst ... ab,räumt ... ab,0,räume ... ab,"Richtig: Ich räume den Tisch sofort ab, weil wir gleich gehen.",abraeumen_a2_05_u,A2,Trennbare Verben,,ready,"Ich räume den Tisch sofort ab, weil wir gleich gehen.",
q_trenn_fix_0072,2026-02-06T09:11:00Z,,Wir haben den Tisch schon __.,räumen,abgeräumt,abräumt,geabräumen,1,abgeräumt,Richtig: Wir haben den Tisch schon abgeräumt.,abraeumen_a2_06_u,A2,Trennbare Verben,,ready,Wir haben den Tisch schon abgeräumt.,
q_trenn_fix_0073,2026-02-06T09:12:00Z,,Ich __ den Ausweis __.,bringen ... mit,bringe ... mit,bringt ... mit,bringst ... mit,1,bringe ... mit,Richtig: Ich bringe den Ausweis mit.,mitbringen_a1_01_u,A1,Trennbare Verben,,ready,Ich bringe den Ausweis mit.,
q_trenn_fix_0074,2026-02-06T09:13:00Z,,Du __ bitte Wasser __.,bringt ... mit,bringe ... mit,bringst ... mit,bringen ... mit,2,bringst ... mit,Richtig: Du bringst bitte Wasser mit.,mitbringen_a1_02_u,A1,Trennbare Verben,,ready,Du bringst bitte Wasser mit.,
q_trenn_fix_0075,2026-02-06T09:14:00Z,,Anna __ die Unterlagen __.,bringt ... mit,bringen ... mit,bringe ... mit,bringst ... mit,0,bringt ... mit,Richtig: Anna bringt die Unterlagen mit.,mitbringen_a1_03_u,A1,Trennbare Verben,,ready,Anna bringt die Unterlagen mit.,
q_trenn_fix_0076,2026-02-06T09:15:00Z,,Wir __ Snacks für alle __.,bringt ... mit,bringen ... mit,bringst ... mit,bringe ... mit,1,bringen ... mit,Richtig: Wir bringen Snacks für alle mit.,mitbringen_a1_04_u,A1,Trennbare Verben,,ready,Wir bringen Snacks für alle mit.,
q_trenn_fix_0077,2026-02-06T09:16:00Z,,"Du __ deinen Pass __, weil wir ins Amt gehen.",bringen ... mit,bringe ... mit,bringt ... mit,bringst ... mit,3,bringst ... mit,"Richtig: Du bringst deinen Pass mit, weil wir ins Amt gehen.",mitbringen_a2_05_u,A2,Trennbare Verben,,ready,"Du bringst deinen Pass mit, weil wir ins Amt gehen.",
q_trenn_fix_0078,2026-02-06T09:17:00Z,,Ich habe die Dokumente __.,gemitbringen,bringe,mitbracht,mitgebracht,3,mitgebracht,Richtig: Ich habe die Dokumente mitgebracht.,mitbringen_a2_06_u,A2,Trennbare Verben,,ready,Ich habe die Dokumente mitgebracht.,
q_trenn_fix_0079,2026-02-06T09:18:00Z,,Ich __ das Paket heute __.,holt ... ab,holen ... ab,hole ... ab,holst ... ab,2,hole ... ab,Richtig: Ich hole das Paket heute ab.,abholen_a1_01_u,A1,Trennbare Verben,,ready,Ich hole das Paket heute ab.,
q_trenn_fix_0080,2026-02-06T09:19:00Z,,Du __ dein Kind um 15 Uhr __.,hole ... ab,holst ... ab,holen ... ab,holt ... ab,1,holst ... ab,Richtig: Du holst dein Kind um 15 Uhr ab.,abholen_a1_02_u,A1,Trennbare Verben,,ready,Du holst dein Kind um 15 Uhr ab.,
q_trenn_fix_0081,2026-02-06T09:20:00Z,,Er __ seine Tochter von der Schule __.,holen ... ab,holst ... ab,hole ... ab,holt ... ab,3,holt ... ab,Richtig: Er holt seine Tochter von der Schule ab.,abholen_a1_03_u,A1,Trennbare Verben,,ready,Er holt seine Tochter von der Schule ab.,
q_trenn_fix_0082,2026-02-06T09:21:00Z,,Wir __ die Pizza gleich __.,hole ... ab,holen ... ab,holst ... ab,holt ... ab,1,holen ... ab,Richtig: Wir holen die Pizza gleich ab.,abholen_a1_04_u,A1,Trennbare Verben,,ready,Wir holen die Pizza gleich ab.,
q_trenn_fix_0083,2026-02-06T09:22:00Z,,"Wir __ dich am Bahnhof __, weil du spät ankommst.",holen ... ab,hole ... ab,holst ... ab,holt ... ab,0,holen ... ab,"Richtig: Wir holen dich am Bahnhof ab, weil du spät ankommst.",abholen_a2_05_u,A2,Trennbare Verben,,ready,"Wir holen dich am Bahnhof ab, weil du spät ankommst.",
q_trenn_fix_0084,2026-02-06T09:23:00Z,,Sie hat das Paket schon __.,geabholen,abholt,abgeholt,holt,2,abgeholt,Richtig: Sie hat das Paket schon abgeholt.,abholen_a2_06_u,A2,Trennbare Verben,,ready,Sie hat das Paket schon abgeholt.,
q_trenn_fix_0085,2026-02-06T09:24:00Z,,Ich __ um 22 Uhr nach Hause __.,komme ... zurück,kommen ... zurück,kommt ... zurück,kommst ... zurück,0,komme ... zurück,Richtig: Ich komme um 22 Uhr nach Hause zurück.,zurueckkommen_a1_01_u,A1,Trennbare Verben,,ready,Ich komme um 22 Uhr nach Hause zurück.,
q_trenn_fix_0086,2026-02-06T09:25:00Z,,Du __ später __.,kommen ... zurück,kommst ... zurück,komme ... zurück,kommt ... zurück,1,kommst ... zurück,Richtig: Du kommst später zurück.,zurueckkommen_a1_02_u,A1,Trennbare Verben,,ready,Du kommst später zurück.,
q_trenn_fix_0087,2026-02-06T09:26:00Z,,Tom __ heute erst um 19 Uhr __.,kommst ... zurück,komme ... zurück,kommen ... zurück,kommt ... zurück,3,kommt ... zurück,Richtig: Tom kommt heute erst um 19 Uhr zurück.,zurueckkommen_a1_03_u,A1,Trennbare Verben,,ready,Tom kommt heute erst um 19 Uhr zurück.,
